DISTRICT,OFFICE,PRECINCT,COUNTY,STATE,DEM,REP
D7,U.S. Representative District 7,80,41,MN,39,52
D7,U.S. Representative District 7,80,42,MN,63,92
D7,U.S. Representative District 7,80,43,MN,972,1010
D7,U.S. Representative District 7,80,44,MN,54,35
D7,U.S. Representative District 7,80,45,MN,20,21
D7,U.S. Representative District 7,80,47,MN,177,187
D7,U.S. Representative District 7,80,54,MN,40,17
D7,U.S. Representative District 7,80,56,MN,47,66
D7,U.S. Representative District 7,80,57,MN,37,53
D7,U.S. Representative District 7,80,59,MN,405,454
D7,U.S. Representative District 7,80,60,MN,236,118
D7,U.S. Representative District 7,80,61,MN,173,131
D7,U.S. Representative District 7,80,63,MN,44,15
D7,U.S. Representative District 7,80,64,MN,158,174
D7,U.S. Representative District 7,80,65,MN,50,51
D7,U.S. Representative District 7,80,68,MN,128,146
D7,U.S. Representative District 7,80,72,MN,67,76
D7,U.S. Representative District 7,80,73,MN,48,48
D7,U.S. Representative District 7,80,75,MN,304,125
D7,U.S. Representative District 7,80,76,MN,30,18
D7,U.S. Representative District 7,80,77,MN,64,68
D7,U.S. Representative District 7,80,78,MN,18,17
D7,U.S. Representative District 7,80,84,MN,26,27
D7,U.S. Representative District 7,80,87,MN,50,54
D7,U.S. Representative District 7,81,75,MN,225,170
D7,U.S. Representative District 7,82,3,MN,33,26
D7,U.S. Representative District 7,82,72,MN,0,0
D7,U.S. Representative District 7,83,68,MN,6,4
D7,U.S. Representative District 7,85,3,MN,427,454
D7,U.S. Representative District 7,85,6,MN,157,166
D7,U.S. Representative District 7,85,14,MN,290,165
D7,U.S. Representative District 7,85,15,MN,38,79
D7,U.S. Representative District 7,85,21,MN,184,286
D7,U.S. Representative District 7,85,26,MN,13,15
D7,U.S. Representative District 7,85,34,MN,302,335
D7,U.S. Representative District 7,85,35,MN,202,158
D7,U.S. Representative District 7,85,37,MN,64,39
D7,U.S. Representative District 7,85,41,MN,38,30
D7,U.S. Representative District 7,85,42,MN,85,140
D7,U.S. Representative District 7,85,44,MN,160,28
D7,U.S. Representative District 7,85,45,MN,10,9
D7,U.S. Representative District 7,85,47,MN,100,108
D7,U.S. Representative District 7,85,51,MN,95,120
D7,U.S. Representative District 7,85,54,MN,56,27
D7,U.S. Representative District 7,85,56,MN,228,280
D7,U.S. Representative District 7,85,57,MN,136,122
D7,U.S. Representative District 7,85,60,MN,268,152
D7,U.S. Representative District 7,85,61,MN,135,96
D7,U.S. Representative District 7,85,63,MN,20,9
D7,U.S. Representative District 7,85,64,MN,40,69
D7,U.S. Representative District 7,85,65,MN,88,65
D7,U.S. Representative District 7,85,68,MN,246,412
D7,U.S. Representative District 7,85,72,MN,59,81
D7,U.S. Representative District 7,85,75,MN,82,101
D7,U.S. Representative District 7,85,76,MN,24,19
D7,U.S. Representative District 7,85,77,MN,461,560
D7,U.S. Representative District 7,85,78,MN,196,95
D7,U.S. Representative District 7,85,84,MN,22,19
D7,U.S. Representative District 7,85,87,MN,49,42
D7,U.S. Representative District 7,86,6,MN,16,33
D7,U.S. Representative District 7,87,63,MN,15,5
D7,U.S. Representative District 7,90,3,MN,44,83
D7,U.S. Representative District 7,90,4,MN,486,437
D7,U.S. Representative District 7,90,6,MN,27,18
D7,U.S. Representative District 7,90,12,MN,586,446
D7,U.S. Representative District 7,90,14,MN,82,68
D7,U.S. Representative District 7,90,15,MN,69,54
D7,U.S. Representative District 7,90,17,MN,35,36
D7,U.S. Representative District 7,90,21,MN,350,414
D7,U.S. Representative District 7,90,26,MN,145,142
D7,U.S. Representative District 7,90,34,MN,54,43
D7,U.S. Representative District 7,90,35,MN,100,17
D7,U.S. Representative District 7,90,37,MN,9,11
D7,U.S. Representative District 7,90,41,MN,61,37
D7,U.S. Representative District 7,90,42,MN,36,65
D7,U.S. Representative District 7,90,44,MN,77,19
D7,U.S. Representative District 7,90,45,MN,64,70
D7,U.S. Representative District 7,90,47,MN,79,85
D7,U.S. Representative District 7,90,51,MN,56,64
D7,U.S. Representative District 7,90,54,MN,46,19
D7,U.S. Representative District 7,90,56,MN,101,153
D7,U.S. Representative District 7,90,57,MN,140,120
D7,U.S. Representative District 7,90,60,MN,272,157
D7,U.S. Representative District 7,90,61,MN,67,70
D7,U.S. Representative District 7,90,63,MN,22,7
D7,U.S. Representative District 7,90,64,MN,28,65
D7,U.S. Representative District 7,90,65,MN,78,35
D7,U.S. Representative District 7,90,68,MN,77,136
D7,U.S. Representative District 7,90,72,MN,73,76
D7,U.S. Representative District 7,90,73,MN,152,285
D7,U.S. Representative District 7,90,75,MN,28,29
D7,U.S. Representative District 7,90,76,MN,142,155
D7,U.S. Representative District 7,90,77,MN,115,129
D7,U.S. Representative District 7,90,78,MN,217,115
D7,U.S. Representative District 7,90,84,MN,14,12
D7,U.S. Representative District 7,90,87,MN,103,80
D7,U.S. Representative District 7,92,35,MN,0,0
D7,U.S. Representative District 7,95,3,MN,32,36
D7,U.S. Representative District 7,95,6,MN,63,41
D7,U.S. Representative District 7,95,14,MN,56,31
D7,U.S. Representative District 7,95,15,MN,74,123
D7,U.S. Representative District 7,95,21,MN,63,59
D7,U.S. Representative District 7,95,26,MN,51,39
D7,U.S. Representative District 7,95,34,MN,46,36
D7,U.S. Representative District 7,95,35,MN,64,34
D7,U.S. Representative District 7,95,37,MN,445,277
D7,U.S. Representative District 7,95,41,MN,243,216
D7,U.S. Representative District 7,95,42,MN,832,598
D7,U.S. Representative District 7,95,43,MN,218,351
D7,U.S. Representative District 7,95,44,MN,101,39
D7,U.S. Representative District 7,95,45,MN,27,13
D7,U.S. Representative District 7,95,47,MN,20,48
D7,U.S. Representative District 7,95,51,MN,36,75
D7,U.S. Representative District 7,95,54,MN,20,10
D7,U.S. Representative District 7,95,56,MN,50,66
D7,U.S. Representative District 7,95,57,MN,60,33
D7,U.S. Representative District 7,95,61,MN,182,116
D7,U.S. Representative District 7,95,63,MN,41,25
D7,U.S. Representative District 7,95,64,MN,40,29
D7,U.S. Representative District 7,95,65,MN,186,213
D7,U.S. Representative District 7,95,68,MN,18,6
D7,U.S. Representative District 7,95,72,MN,73,135
D7,U.S. Representative District 7,95,73,MN,110,167
D7,U.S. Representative District 7,95,75,MN,30,36
D7,U.S. Representative District 7,95,76,MN,56,57
D7,U.S. Representative District 7,95,77,MN,45,48
D7,U.S. Representative District 7,95,78,MN,19,22
D7,U.S. Representative District 7,95,84,MN,17,8
D7,U.S. Representative District 7,95,87,MN,44,77
D7,U.S. Representative District 7,100,3,MN,204,249
D7,U.S. Representative District 7,100,4,MN,5,4
D7,U.S. Representative District 7,100,6,MN,9,16
D7,U.S. Representative District 7,100,14,MN,33,27
D7,U.S. Representative District 7,100,17,MN,13,23
D7,U.S. Representative District 7,100,21,MN,1116,1210
D7,U.S. Representative District 7,100,26,MN,29,35
D7,U.S. Representative District 7,100,34,MN,47,47
D7,U.S. Representative District 7,100,35,MN,119,63
D7,U.S. Representative District 7,100,41,MN,20,26
D7,U.S. Representative District 7,100,43,MN,268,420
D7,U.S. Representative District 7,100,45,MN,2,4
D7,U.S. Representative District 7,100,47,MN,189,416
D7,U.S. Representative District 7,100,51,MN,80,85
D7,U.S. Representative District 7,100,54,MN,49,26
D7,U.S. Representative District 7,100,56,MN,74,89
D7,U.S. Representative District 7,100,57,MN,71,74
D7,U.S. Representative District 7,100,59,MN,20,40
D7,U.S. Representative District 7,100,61,MN,30,43
D7,U.S. Representative District 7,100,63,MN,18,17
D7,U.S. Representative District 7,100,65,MN,42,57
D7,U.S. Representative District 7,100,68,MN,108,99
D7,U.S. Representative District 7,100,72,MN,55,55
D7,U.S. Representative District 7,100,73,MN,61,80
D7,U.S. Representative District 7,100,75,MN,37,27
D7,U.S. Representative District 7,100,76,MN,43,24
D7,U.S. Representative District 7,100,77,MN,73,52
D7,U.S. Representative District 7,100,84,MN,16,16
D7,U.S. Representative District 7,100,87,MN,42,49
D7,U.S. Representative District 7,105,3,MN,83,81
D7,U.S. Representative District 7,105,12,MN,53,77
D7,U.S. Representative District 7,105,14,MN,526,309
D7,U.S. Representative District 7,105,15,MN,108,130
D7,U.S. Representative District 7,105,17,MN,38,29
D7,U.S. Representative District 7,105,21,MN,269,321
D7,U.S. Representative District 7,105,26,MN,62,35
D7,U.S. Representative District 7,105,34,MN,64,137
D7,U.S. Representative District 7,105,35,MN,11,8
D7,U.S. Representative District 7,105,42,MN,1023,881
D7,U.S. Representative District 7,105,43,MN,98,173
D7,U.S. Representative District 7,105,45,MN,13,12
D7,U.S. Representative District 7,105,47,MN,330,262
D7,U.S. Representative District 7,105,51,MN,38,44
D7,U.S. Representative District 7,105,54,MN,33,4
D7,U.S. Representative District 7,105,56,MN,30,40
D7,U.S. Representative District 7,105,57,MN,42,43
D7,U.S. Representative District 7,105,59,MN,37,33
D7,U.S. Representative District 7,105,60,MN,127,116
D7,U.S. Representative District 7,105,61,MN,51,59
D7,U.S. Representative District 7,105,64,MN,149,98
D7,U.S. Representative District 7,105,65,MN,45,37
D7,U.S. Representative District 7,105,68,MN,43,72
D7,U.S. Representative District 7,105,72,MN,60,73
D7,U.S. Representative District 7,105,73,MN,42,55
D7,U.S. Representative District 7,105,75,MN,17,16
D7,U.S. Representative District 7,105,76,MN,28,4
D7,U.S. Representative District 7,105,77,MN,162,220
D7,U.S. Representative District 7,105,84,MN,14,10
D7,U.S. Representative District 7,105,87,MN,27,26
D7,U.S. Representative District 7,110,3,MN,50,39
D7,U.S. Representative District 7,110,12,MN,76,102
D7,U.S. Representative District 7,110,14,MN,118,88
D7,U.S. Representative District 7,110,15,MN,22,41
D7,U.S. Representative District 7,110,17,MN,58,51
D7,U.S. Representative District 7,110,21,MN,119,150
D7,U.S. Representative District 7,110,26,MN,58,31
D7,U.S. Representative District 7,110,34,MN,341,244
D7,U.S. Representative District 7,110,35,MN,0,0
D7,U.S. Representative District 7,110,37,MN,60,43
D7,U.S. Representative District 7,110,43,MN,58,93
D7,U.S. Representative District 7,110,45,MN,46,35
D7,U.S. Representative District 7,110,47,MN,285,244
D7,U.S. Representative District 7,110,51,MN,78,99
D7,U.S. Representative District 7,110,54,MN,30,7
D7,U.S. Representative District 7,110,56,MN,210,200
D7,U.S. Representative District 7,110,57,MN,122,142
D7,U.S. Representative District 7,110,59,MN,56,102
D7,U.S. Representative District 7,110,60,MN,441,366
D7,U.S. Representative District 7,110,61,MN,122,118
D7,U.S. Representative District 7,110,64,MN,330,250
D7,U.S. Representative District 7,110,65,MN,51,35
D7,U.S. Representative District 7,110,68,MN,31,38
D7,U.S. Representative District 7,110,72,MN,39,82
D7,U.S. Representative District 7,110,73,MN,68,119
D7,U.S. Representative District 7,110,75,MN,55,70
D7,U.S. Representative District 7,110,76,MN,36,16
D7,U.S. Representative District 7,110,77,MN,142,155
D7,U.S. Representative District 7,110,84,MN,27,13
D7,U.S. Representative District 7,110,87,MN,44,60
D7,U.S. Representative District 7,113,84,MN,3,9
D7,U.S. Representative District 7,115,3,MN,151,175
D7,U.S. Representative District 7,115,4,MN,31,69
D7,U.S. Representative District 7,115,12,MN,218,188
D7,U.S. Representative District 7,115,14,MN,72,44
D7,U.S. Representative District 7,115,15,MN,22,26
D7,U.S. Representative District 7,115,17,MN,31,66
D7,U.S. Representative District 7,115,21,MN,78,90
D7,U.S. Representative District 7,115,26,MN,46,35
D7,U.S. Representative District 7,115,34,MN,770,822
D7,U.S. Representative District 7,115,35,MN,28,14
D7,U.S. Representative District 7,115,37,MN,15,25
D7,U.S. Representative District 7,115,42,MN,801,683
D7,U.S. Representative District 7,115,43,MN,47,91
D7,U.S. Representative District 7,115,45,MN,17,16
D7,U.S. Representative District 7,115,47,MN,270,212
D7,U.S. Representative District 7,115,51,MN,17,82
D7,U.S. Representative District 7,115,54,MN,45,14
D7,U.S. Representative District 7,115,56,MN,272,228
D7,U.S. Representative District 7,115,57,MN,41,14
D7,U.S. Representative District 7,115,59,MN,15,27
D7,U.S. Representative District 7,115,61,MN,40,28
D7,U.S. Representative District 7,115,64,MN,336,306
D7,U.S. Representative District 7,115,65,MN,30,39
D7,U.S. Representative District 7,115,68,MN,120,257
D7,U.S. Representative District 7,115,72,MN,101,157
D7,U.S. Representative District 7,115,75,MN,22,17
D7,U.S. Representative District 7,115,76,MN,45,35
D7,U.S. Representative District 7,115,77,MN,55,75
D7,U.S. Representative District 7,115,84,MN,10,21
D7,U.S. Representative District 7,115,87,MN,42,42
D7,U.S. Representative District 7,118,35,MN,0,1
D7,U.S. Representative District 7,120,3,MN,146,139
D7,U.S. Representative District 7,120,4,MN,50,49
D7,U.S. Representative District 7,120,12,MN,76,46
D7,U.S. Representative District 7,120,14,MN,65,27
D7,U.S. Representative District 7,120,15,MN,68,122
D7,U.S. Representative District 7,120,17,MN,168,153
D7,U.S. Representative District 7,120,21,MN,16,21
D7,U.S. Representative District 7,120,34,MN,89,69
D7,U.S. Representative District 7,120,35,MN,13,13
D7,U.S. Representative District 7,120,37,MN,36,20
D7,U.S. Representative District 7,120,43,MN,139,197
D7,U.S. Representative District 7,120,45,MN,23,29
D7,U.S. Representative District 7,120,47,MN,290,259
D7,U.S. Representative District 7,120,51,MN,35,56
D7,U.S. Representative District 7,120,54,MN,16,15
D7,U.S. Representative District 7,120,56,MN,128,104
D7,U.S. Representative District 7,120,57,MN,138,97
D7,U.S. Representative District 7,120,60,MN,377,277
D7,U.S. Representative District 7,120,61,MN,8,7
D7,U.S. Representative District 7,120,64,MN,357,316
D7,U.S. Representative District 7,120,65,MN,58,37
D7,U.S. Representative District 7,120,68,MN,11,4
D7,U.S. Representative District 7,120,72,MN,278,283
D7,U.S. Representative District 7,120,76,MN,57,73
D7,U.S. Representative District 7,120,77,MN,118,228
D7,U.S. Representative District 7,120,84,MN,25,15
D7,U.S. Representative District 7,120,87,MN,43,66
D7,U.S. Representative District 7,121,68,MN,28,33
D7,U.S. Representative District 7,122,68,MN,6,7
D7,U.S. Representative District 7,125,3,MN,422,371
D7,U.S. Representative District 7,125,4,MN,25,28
D7,U.S. Representative District 7,125,12,MN,66,50
D7,U.S. Representative District 7,125,14,MN,41,28
D7,U.S. Representative District 7,125,15,MN,27,59
D7,U.S. Representative District 7,125,17,MN,67,58
D7,U.S. Representative District 7,125,21,MN,68,103
D7,U.S. Representative District 7,125,34,MN,85,96
D7,U.S. Representative District 7,125,35,MN,23,7
D7,U.S. Representative District 7,125,37,MN,48,36
D7,U.S. Representative District 7,125,42,MN,289,290
D7,U.S. Representative District 7,125,43,MN,26,67
D7,U.S. Representative District 7,125,45,MN,22,22
D7,U.S. Representative District 7,125,47,MN,213,218
D7,U.S. Representative District 7,125,51,MN,88,90
D7,U.S. Representative District 7,125,54,MN,32,37
D7,U.S. Representative District 7,125,56,MN,81,41
D7,U.S. Representative District 7,125,57,MN,150,120
D7,U.S. Representative District 7,125,59,MN,15,14
D7,U.S. Representative District 7,125,61,MN,332,217
D7,U.S. Representative District 7,125,64,MN,45,43
D7,U.S. Representative District 7,125,65,MN,87,58
D7,U.S. Representative District 7,125,68,MN,15,15
D7,U.S. Representative District 7,125,76,MN,25,18
D7,U.S. Representative District 7,125,84,MN,60,52
D7,U.S. Representative District 7,125,87,MN,21,15
D7,U.S. Representative District 7,126,77,MN,415,495
D7,U.S. Representative District 7,130,3,MN,170,94
D7,U.S. Representative District 7,130,4,MN,109,130
D7,U.S. Representative District 7,130,12,MN,43,41
D7,U.S. Representative District 7,130,14,MN,95,53
D7,U.S. Representative District 7,130,15,MN,27,19
D7,U.S. Representative District 7,130,17,MN,212,237
D7,U.S. Representative District 7,130,21,MN,78,85
D7,U.S. Representative District 7,130,34,MN,49,253
D7,U.S. Representative District 7,130,35,MN,57,20
D7,U.S. Representative District 7,130,37,MN,24,3
D7,U.S. Representative District 7,130,42,MN,38,42
D7,U.S. Representative District 7,130,43,MN,155,184
D7,U.S. Representative District 7,130,45,MN,26,19
D7,U.S. Representative District 7,130,47,MN,183,246
D7,U.S. Representative District 7,130,51,MN,34,17
D7,U.S. Representative District 7,130,54,MN,31,10
D7,U.S. Representative District 7,130,56,MN,207,293
D7,U.S. Representative District 7,130,60,MN,203,118
D7,U.S. Representative District 7,130,61,MN,53,59
D7,U.S. Representative District 7,130,64,MN,14,11
D7,U.S. Representative District 7,130,65,MN,54,20
D7,U.S. Representative District 7,130,68,MN,4,7
D7,U.S. Representative District 7,130,73,MN,116,289
D7,U.S. Representative District 7,130,76,MN,49,36
D7,U.S. Representative District 7,130,84,MN,26,16
D7,U.S. Representative District 7,130,87,MN,46,58
D7,U.S. Representative District 7,135,3,MN,117,116
D7,U.S. Representative District 7,135,12,MN,39,57
D7,U.S. Representative District 7,135,14,MN,31,15
D7,U.S. Representative District 7,135,15,MN,0,2
D7,U.S. Representative District 7,135,17,MN,322,293
D7,U.S. Representative District 7,135,21,MN,261,235
D7,U.S. Representative District 7,135,34,MN,159,166
D7,U.S. Representative District 7,135,35,MN,45,20
D7,U.S. Representative District 7,135,37,MN,18,18
D7,U.S. Representative District 7,135,42,MN,57,49
D7,U.S. Representative District 7,135,43,MN,96,88
D7,U.S. Representative District 7,135,45,MN,8,3
D7,U.S. Representative District 7,135,47,MN,95,139
D7,U.S. Representative District 7,135,51,MN,506,410
D7,U.S. Representative District 7,135,54,MN,16,11
D7,U.S. Representative District 7,135,56,MN,53,71
D7,U.S. Representative District 7,135,57,MN,287,251
D7,U.S. Representative District 7,135,61,MN,27,48
D7,U.S. Representative District 7,135,64,MN,62,83
D7,U.S. Representative District 7,135,65,MN,590,415
D7,U.S. Representative District 7,135,68,MN,14,2
D7,U.S. Representative District 7,135,73,MN,33,64
D7,U.S. Representative District 7,135,76,MN,40,26
D7,U.S. Representative District 7,135,77,MN,148,244
D7,U.S. Representative District 7,135,84,MN,72,39
D7,U.S. Representative District 7,135,87,MN,46,70
D7,U.S. Representative District 7,137,73,MN,13,21
D7,U.S. Representative District 7,140,3,MN,474,436
D7,U.S. Representative District 7,140,4,MN,7,10
D7,U.S. Representative District 7,140,14,MN,71,66
D7,U.S. Representative District 7,140,15,MN,15,19
D7,U.S. Representative District 7,140,17,MN,195,179
D7,U.S. Representative District 7,140,21,MN,207,222
D7,U.S. Representative District 7,140,34,MN,10,12
D7,U.S. Representative District 7,140,35,MN,14,8
D7,U.S. Representative District 7,140,37,MN,23,29
D7,U.S. Representative District 7,140,42,MN,50,75
D7,U.S. Representative District 7,140,43,MN,90,138
D7,U.S. Representative District 7,140,45,MN,50,77
D7,U.S. Representative District 7,140,47,MN,77,85
D7,U.S. Representative District 7,140,51,MN,84,88
D7,U.S. Representative District 7,140,54,MN,36,7
D7,U.S. Representative District 7,140,56,MN,36,33
D7,U.S. Representative District 7,140,60,MN,353,230
D7,U.S. Representative District 7,140,61,MN,2,14
D7,U.S. Representative District 7,140,64,MN,16,7
D7,U.S. Representative District 7,140,65,MN,27,39
D7,U.S. Representative District 7,140,68,MN,31,21
D7,U.S. Representative District 7,140,73,MN,42,74
D7,U.S. Representative District 7,140,77,MN,85,174
D7,U.S. Representative District 7,140,84,MN,43,38
D7,U.S. Representative District 7,140,87,MN,109,118
D7,U.S. Representative District 7,145,4,MN,178,164
D7,U.S. Representative District 7,145,14,MN,77,47
D7,U.S. Representative District 7,145,17,MN,210,189
D7,U.S. Representative District 7,145,21,MN,341,349
D7,U.S. Representative District 7,145,34,MN,67,102
D7,U.S. Representative District 7,145,35,MN,7,11
D7,U.S. Representative District 7,145,37,MN,51,40
D7,U.S. Representative District 7,145,42,MN,54,86
D7,U.S. Representative District 7,145,43,MN,320,561
D7,U.S. Representative District 7,145,45,MN,32,38
D7,U.S. Representative District 7,145,47,MN,130,182
D7,U.S. Representative District 7,145,54,MN,36,20
D7,U.S. Representative District 7,145,56,MN,195,223
D7,U.S. Representative District 7,145,61,MN,54,57
D7,U.S. Representative District 7,145,64,MN,37,50
D7,U.S. Representative District 7,145,65,MN,72,38
D7,U.S. Representative District 7,145,68,MN,22,21
D7,U.S. Representative District 7,145,76,MN,110,68
D7,U.S. Representative District 7,145,77,MN,38,48
D7,U.S. Representative District 7,145,84,MN,25,15
D7,U.S. Representative District 7,145,87,MN,32,29
D7,U.S. Representative District 7,150,3,MN,25,13
D7,U.S. Representative District 7,150,14,MN,80,58
D7,U.S. Representative District 7,150,21,MN,64,93
D7,U.S. Representative District 7,150,34,MN,116,132
D7,U.S. Representative District 7,150,35,MN,23,19
D7,U.S. Representative District 7,150,37,MN,105,64
D7,U.S. Representative District 7,150,42,MN,30,29
D7,U.S. Representative District 7,150,43,MN,173,280
D7,U.S. Representative District 7,150,45,MN,100,60
D7,U.S. Representative District 7,150,47,MN,164,185
D7,U.S. Representative District 7,150,54,MN,177,72
D7,U.S. Representative District 7,150,56,MN,58,69
D7,U.S. Representative District 7,150,57,MN,200,113
D7,U.S. Representative District 7,150,60,MN,370,261
D7,U.S. Representative District 7,150,61,MN,149,102
D7,U.S. Representative District 7,150,64,MN,105,28
D7,U.S. Representative District 7,150,65,MN,44,64
D7,U.S. Representative District 7,150,68,MN,34,34
D7,U.S. Representative District 7,150,76,MN,45,26
D7,U.S. Representative District 7,150,77,MN,112,122
D7,U.S. Representative District 7,150,84,MN,28,25
D7,U.S. Representative District 7,150,87,MN,35,41
D7,U.S. Representative District 7,152,65,MN,0,0
D7,U.S. Representative District 7,155,3,MN,134,222
D7,U.S. Representative District 7,155,4,MN,6,11
D7,U.S. Representative District 7,155,14,MN,1128,544
D7,U.S. Representative District 7,155,34,MN,80,105
D7,U.S. Representative District 7,155,35,MN,26,4
D7,U.S. Representative District 7,155,37,MN,34,25
D7,U.S. Representative District 7,155,42,MN,60,87
D7,U.S. Representative District 7,155,45,MN,13,17
D7,U.S. Representative District 7,155,54,MN,44,4
D7,U.S. Representative District 7,155,56,MN,26,24
D7,U.S. Representative District 7,155,57,MN,178,139
D7,U.S. Representative District 7,155,64,MN,52,37
D7,U.S. Representative District 7,155,65,MN,258,170
D7,U.S. Representative District 7,155,68,MN,558,510
D7,U.S. Representative District 7,155,77,MN,120,152
D7,U.S. Representative District 7,155,84,MN,29,19
D7,U.S. Representative District 7,155,87,MN,46,39
D7,U.S. Representative District 7,157,14,MN,395,285
D7,U.S. Representative District 7,160,3,MN,51,13
D7,U.S. Representative District 7,160,14,MN,1134,326
D7,U.S. Representative District 7,160,21,MN,130,187
D7,U.S. Representative District 7,160,34,MN,297,251
D7,U.S. Representative District 7,160,35,MN,8,0
D7,U.S. Representative District 7,160,37,MN,35,47
D7,U.S. Representative District 7,160,42,MN,40,64
D7,U.S. Representative District 7,160,45,MN,5,10
D7,U.S. Representative District 7,160,54,MN,75,42
D7,U.S. Representative District 7,160,56,MN,111,101
D7,U.S. Representative District 7,160,59,MN,44,72
D7,U.S. Representative District 7,160,60,MN,46,29
D7,U.S. Representative District 7,160,64,MN,31,44
D7,U.S. Representative District 7,160,65,MN,124,70
D7,U.S. Representative District 7,160,68,MN,81,102
D7,U.S. Representative District 7,160,87,MN,76,101
D7,U.S. Representative District 7,165,3,MN,31,18
D7,U.S. Representative District 7,165,14,MN,782,358
D7,U.S. Representative District 7,165,21,MN,62,60
D7,U.S. Representative District 7,165,34,MN,30,27
D7,U.S. Representative District 7,165,35,MN,13,19
D7,U.S. Representative District 7,165,37,MN,37,38
D7,U.S. Representative District 7,165,42,MN,39,26
D7,U.S. Representative District 7,165,45,MN,32,28
D7,U.S. Representative District 7,165,54,MN,21,7
D7,U.S. Representative District 7,165,56,MN,271,237
D7,U.S. Representative District 7,165,57,MN,300,243
D7,U.S. Representative District 7,165,60,MN,89,60
D7,U.S. Representative District 7,165,64,MN,39,22
D7,U.S. Representative District 7,165,65,MN,94,45
D7,U.S. Representative District 7,165,68,MN,40,55
D7,U.S. Representative District 7,165,73,MN,16,29
D7,U.S. Representative District 7,165,77,MN,88,171
D7,U.S. Representative District 7,165,87,MN,54,56
D7,U.S. Representative District 7,166,45,MN,0,0
D7,U.S. Representative District 7,170,3,MN,166,157
D7,U.S. Representative District 7,170,14,MN,1282,535
D7,U.S. Representative District 7,170,21,MN,70,119
D7,U.S. Representative District 7,170,34,MN,108,139
D7,U.S. Representative District 7,170,35,MN,18,3
D7,U.S. Representative District 7,170,42,MN,404,327
D7,U.S. Representative District 7,170,45,MN,35,34
D7,U.S. Representative District 7,170,56,MN,324,261
D7,U.S. Representative District 7,170,59,MN,51,78
D7,U.S. Representative District 7,170,60,MN,28,48
D7,U.S. Representative District 7,170,64,MN,25,49
D7,U.S. Representative District 7,170,65,MN,74,61
D7,U.S. Representative District 7,170,68,MN,32,33
D7,U.S. Representative District 7,170,73,MN,540,565
D7,U.S. Representative District 7,170,77,MN,69,137
D7,U.S. Representative District 7,172,4,MN,0,0
D7,U.S. Representative District 7,173,77,MN,0,1
D7,U.S. Representative District 7,175,3,MN,51,28
D7,U.S. Representative District 7,175,14,MN,168,44
D7,U.S. Representative District 7,175,21,MN,55,81
D7,U.S. Representative District 7,175,34,MN,365,314
D7,U.S. Representative District 7,175,35,MN,19,8
D7,U.S. Representative District 7,175,45,MN,60,64
D7,U.S. Representative District 7,175,56,MN,273,315
D7,U.S. Representative District 7,175,60,MN,23,25
D7,U.S. Representative District 7,175,64,MN,32,62
D7,U.S. Representative District 7,175,65,MN,78,63
D7,U.S. Representative District 7,175,68,MN,107,166
D7,U.S. Representative District 7,175,77,MN,57,76
D7,U.S. Representative District 7,176,68,MN,14,10
D7,U.S. Representative District 7,180,3,MN,57,134
D7,U.S. Representative District 7,180,4,MN,281,11
D7,U.S. Representative District 7,180,14,MN,345,109
D7,U.S. Representative District 7,180,34,MN,214,148
D7,U.S. Representative District 7,180,35,MN,19,14
D7,U.S. Representative District 7,180,42,MN,61,40
D7,U.S. Representative District 7,180,45,MN,39,57
D7,U.S. Representative District 7,180,56,MN,394,356
D7,U.S. Representative District 7,180,57,MN,463,325
D7,U.S. Representative District 7,180,60,MN,50,22
D7,U.S. Representative District 7,180,64,MN,47,63
D7,U.S. Representative District 7,180,65,MN,28,66
D7,U.S. Representative District 7,180,68,MN,62,75
D7,U.S. Representative District 7,180,73,MN,133,176
D7,U.S. Representative District 7,180,77,MN,94,192
D7,U.S. Representative District 7,185,3,MN,41,41
D7,U.S. Representative District 7,185,14,MN,164,42
D7,U.S. Representative District 7,185,34,MN,304,198
D7,U.S. Representative District 7,185,35,MN,69,38
D7,U.S. Representative District 7,185,42,MN,69,59
D7,U.S. Representative District 7,185,45,MN,43,40
D7,U.S. Representative District 7,185,56,MN,415,405
D7,U.S. Representative District 7,185,60,MN,41,8
D7,U.S. Representative District 7,185,64,MN,29,67
D7,U.S. Representative District 7,185,65,MN,56,43
D7,U.S. Representative District 7,185,68,MN,48,46
D7,U.S. Representative District 7,185,73,MN,171,287
D7,U.S. Representative District 7,185,77,MN,97,124
D7,U.S. Representative District 7,188,77,MN,14,31
D7,U.S. Representative District 7,190,3,MN,85,70
D7,U.S. Representative District 7,190,14,MN,942,282
D7,U.S. Representative District 7,190,34,MN,411,248
D7,U.S. Representative District 7,190,45,MN,55,62
D7,U.S. Representative District 7,190,56,MN,325,328
D7,U.S. Representative District 7,190,60,MN,11,12
D7,U.S. Representative District 7,190,64,MN,36,50
D7,U.S. Representative District 7,190,68,MN,8,13
D7,U.S. Representative District 7,190,73,MN,134,186
D7,U.S. Representative District 7,190,77,MN,57,71
D7,U.S. Representative District 7,195,3,MN,105,97
D7,U.S. Representative District 7,195,4,MN,503,21
D7,U.S. Representative District 7,195,14,MN,710,252
D7,U.S. Representative District 7,195,34,MN,433,353
D7,U.S. Representative District 7,195,45,MN,34,27
D7,U.S. Representative District 7,195,56,MN,368,367
D7,U.S. Representative District 7,195,57,MN,19,14
D7,U.S. Representative District 7,195,60,MN,181,135
