,STATE,COUNTY,PRECINCT,REP,DEM
2378,VA,FAIRFAX COUNTY,803 - CLIFTON,1201.0,819.0
2379,VA,FAIRFAX COUNTY,804 - COLCHESTER,0.0,0.0
2380,VA,FAIRFAX COUNTY,805 - FAIRFAX STATION,437.0,381.0
2381,VA,FAIRFAX COUNTY,815 - WOODYARD,0.0,0.0
2382,VA,FAIRFAX COUNTY,838 - SANGSTER,0.0,0.0
2383,VA,FAIRFAX COUNTY,839 - SILVERBROOK,0.0,0.0
2384,VA,FAIRFAX COUNTY,841 - POPES HEAD,468.0,339.0
2385,VA,FAIRFAX COUNTY,845 - FOUNTAINHEAD,0.0,0.0
2386,VA,FAIRFAX COUNTY,847 - GREENBRIAR WEST,446.0,510.0
2387,VA,FAIRFAX COUNTY,849 - NEWGATE NORTH,0.0,0.0
2388,VA,FAIRFAX COUNTY,850 - SOUTH RUN,0.0,0.0
2389,VA,FAIRFAX COUNTY,854 - NEWGATE SOUTH,0.0,0.0
2390,VA,FAIRFAX COUNTY,902 - BROOKFIELD,0.0,0.0
2391,VA,FAIRFAX COUNTY,903 - CUB RUN,0.0,0.0
2392,VA,FAIRFAX COUNTY,904 - STONECROFT,0.0,0.0
2393,VA,FAIRFAX COUNTY,905 - FRANKLIN,0.0,0.0
2394,VA,FAIRFAX COUNTY,908 - KINROSS EAST,0.0,0.0
2395,VA,FAIRFAX COUNTY,909 - KINROSS WEST,500.0,556.0
2396,VA,FAIRFAX COUNTY,911 - NAVY,0.0,0.0
2397,VA,FAIRFAX COUNTY,913 - ROCKY RUN,906.0,890.0
2398,VA,FAIRFAX COUNTY,914 - VALE,568.0,605.0
2399,VA,FAIRFAX COUNTY,915 - VIRGINIA RUN,0.0,0.0
2400,VA,FAIRFAX COUNTY,916 - WAPLES MILL,0.0,0.0
2401,VA,FAIRFAX COUNTY,917 - STONE NORTH,0.0,0.0
2402,VA,FAIRFAX COUNTY,920 - CHANTILLY,497.0,580.0
2403,VA,FAIRFAX COUNTY,921 - DEER PARK,0.0,0.0
2404,VA,FAIRFAX COUNTY,923 - BULL RUN,0.0,0.0
2405,VA,FAIRFAX COUNTY,925 - OLD MILL,0.0,0.0
2406,VA,FAIRFAX COUNTY,927 - LEES CORNER #1,0.0,0.0
2407,VA,FAIRFAX COUNTY,928 - POPLAR TREE,0.0,0.0
2408,VA,FAIRFAX COUNTY,929 - DIFFICULT RUN,0.0,0.0
2409,VA,FAIRFAX COUNTY,930 - LEES CORNER #2,0.0,0.0
2410,VA,FAIRFAX COUNTY,931 - CARSON,327.0,468.0
2411,VA,FAIRFAX COUNTY,932 - STONE SOUTH,0.0,0.0
2412,VA,FREDERICK COUNTY,# AB - Central Absentee Precinct,0.0,0.0
2413,VA,FREDERICK COUNTY,## Provisional,0.0,0.0
2414,VA,FREDERICK COUNTY,101 - RUSSELLS,0.0,0.0
2415,VA,FREDERICK COUNTY,102 - GORE,664.0,214.0
2416,VA,FREDERICK COUNTY,103 - KERNSTOWN,0.0,0.0
2417,VA,FREDERICK COUNTY,104 - CEDAR CREEK,0.0,0.0
2418,VA,FREDERICK COUNTY,201 - GAINESBOROUGH,480.0,130.0
2419,VA,FREDERICK COUNTY,202 - ALBIN,0.0,0.0
2420,VA,FREDERICK COUNTY,203 - REDLAND,0.0,0.0
2421,VA,FREDERICK COUNTY,204 - NAIN,0.0,0.0
2422,VA,FREDERICK COUNTY,301 - CLEAR BROOK,429.0,160.0
2423,VA,FREDERICK COUNTY,302 - NEFF'S TOWN,648.0,326.0
2424,VA,FREDERICK COUNTY,303 - WHITE HALL,0.0,0.0
2425,VA,FREDERICK COUNTY,401 - CARPERS VALLEY,752.0,384.0
2426,VA,FREDERICK COUNTY,402 - SHENANDOAH,0.0,0.0
2427,VA,FREDERICK COUNTY,403 - PARKIN'S MILL,0.0,0.0
2428,VA,FREDERICK COUNTY,404 - ARMEL,0.0,0.0
2429,VA,FREDERICK COUNTY,501 - STEPHENS CITY,0.0,0.0
2430,VA,FREDERICK COUNTY,502 - NEWTOWN,0.0,0.0
2431,VA,FREDERICK COUNTY,503 - CANTERBURG,0.0,0.0
2432,VA,FREDERICK COUNTY,601 - MILLBROOK,0.0,0.0
2433,VA,FREDERICK COUNTY,602 - ASH HOLLOW,530.0,319.0
2434,VA,FREDERICK COUNTY,603 - GREENWOOD,0.0,0.0
2435,VA,LOUDOUN COUNTY,# AB - Central Absentee Precinct,2917.0,2826.0
2436,VA,LOUDOUN COUNTY,## Provisional,0.0,0.0
2437,VA,LOUDOUN COUNTY,107 - LITTLE RIVER,0.0,0.0
2438,VA,LOUDOUN COUNTY,108 - MERCER,0.0,0.0
2439,VA,LOUDOUN COUNTY,112 - FREEDOM,0.0,0.0
2440,VA,LOUDOUN COUNTY,114 - DULLES SOUTH,0.0,0.0
2441,VA,LOUDOUN COUNTY,117 - CARTER,0.0,0.0
2442,VA,LOUDOUN COUNTY,118 - MOOREFIELD,311.0,395.0
2443,VA,LOUDOUN COUNTY,119 - ARCOLA,0.0,0.0
2444,VA,LOUDOUN COUNTY,120 - LUNSFORD,0.0,0.0
2445,VA,LOUDOUN COUNTY,121 - TOWN HALL,0.0,0.0
2446,VA,LOUDOUN COUNTY,122 - HUTCHISON FARM,0.0,0.0
2447,VA,LOUDOUN COUNTY,207 - RIVER BEND,0.0,0.0
2448,VA,LOUDOUN COUNTY,208 - ALGONKIAN,0.0,0.0
2449,VA,LOUDOUN COUNTY,209 - POTOMAC FALLS,0.0,0.0
2450,VA,LOUDOUN COUNTY,210 - CASCADES,0.0,0.0
2451,VA,LOUDOUN COUNTY,213 - COUNTRYSIDE,0.0,0.0
2452,VA,LOUDOUN COUNTY,214 - SUGARLAND NORTH,0.0,0.0
2453,VA,LOUDOUN COUNTY,215 - SUGARLAND SOUTH,0.0,0.0
2454,VA,LOUDOUN COUNTY,216 - LOWES ISLAND,0.0,0.0
2455,VA,LOUDOUN COUNTY,217 - SOUTH BANK,0.0,0.0
2456,VA,LOUDOUN COUNTY,218 - UNIVERSITY CENTER,275.0,348.0
2457,VA,LOUDOUN COUNTY,219 - GALILEE CHURCH,0.0,0.0
2458,VA,LOUDOUN COUNTY,301 - PURCELLVILLE,0.0,0.0
2459,VA,LOUDOUN COUNTY,302 - ROUND HILL,0.0,0.0
2460,VA,LOUDOUN COUNTY,303 - HILLSBORO,0.0,0.0
2461,VA,LOUDOUN COUNTY,305 - PHILOMONT,0.0,0.0
2462,VA,LOUDOUN COUNTY,307 - MIDDLEBURG,277.0,312.0
2463,VA,LOUDOUN COUNTY,308 - ST LOUIS,0.0,0.0
2464,VA,LOUDOUN COUNTY,309 - ALDIE,267.0,223.0
2465,VA,LOUDOUN COUNTY,310 - MOUNTAIN VIEW,0.0,0.0
2466,VA,LOUDOUN COUNTY,311 - ROUND HILL ELEMENTARY,0.0,0.0
2467,VA,LOUDOUN COUNTY,312 - BRIAR WOODS,0.0,0.0
2468,VA,LOUDOUN COUNTY,313 - PINEBROOK,0.0,0.0
2469,VA,LOUDOUN COUNTY,314 - LEGACY,0.0,0.0
2470,VA,LOUDOUN COUNTY,315 - FIREHOUSE,277.0,168.0
2471,VA,LOUDOUN COUNTY,316 - CREIGHTON'S CORNER,592.0,664.0
2472,VA,LOUDOUN COUNTY,401 - WEST LOVETTSVILLE,0.0,0.0
2473,VA,LOUDOUN COUNTY,402 - WATERFORD,0.0,0.0
2474,VA,LOUDOUN COUNTY,403 - LUCKETTS,0.0,0.0
2475,VA,LOUDOUN COUNTY,407 - HARPER PARK,0.0,0.0
2476,VA,LOUDOUN COUNTY,408 - EVERGREEN,0.0,0.0
2477,VA,LOUDOUN COUNTY,409 - CLARKES GAP,0.0,0.0
2478,VA,LOUDOUN COUNTY,411 - EAST LOVETTSVILLE,0.0,0.0
2479,VA,LOUDOUN COUNTY,413 - TUSCARORA,0.0,0.0
2480,VA,LOUDOUN COUNTY,414 - RED ROCK,0.0,0.0
2481,VA,LOUDOUN COUNTY,416 - HAMILTON,0.0,0.0
2482,VA,LOUDOUN COUNTY,417 - BETWEEN THE HILLS,0.0,0.0
2483,VA,LOUDOUN COUNTY,422 - SYCOLIN CREEK,0.0,0.0
2484,VA,LOUDOUN COUNTY,501 - WEST LEESBURG,0.0,0.0
2485,VA,LOUDOUN COUNTY,502 - EAST LEESBURG,0.0,0.0
2486,VA,LOUDOUN COUNTY,503 - DRY MILL,0.0,0.0
2487,VA,LOUDOUN COUNTY,504 - SMARTS MILL,0.0,0.0
2488,VA,LOUDOUN COUNTY,505 - COOL SPRING,0.0,0.0
2489,VA,LOUDOUN COUNTY,506 - BRANDON PARK,0.0,0.0
2490,VA,LOUDOUN COUNTY,507 - GREENWAY,0.0,0.0
2491,VA,LOUDOUN COUNTY,508 - BALLS BLUFF,0.0,0.0
2492,VA,LOUDOUN COUNTY,509 - TOLBERT,401.0,535.0
2493,VA,LOUDOUN COUNTY,510 - HERITAGE,0.0,0.0
2494,VA,LOUDOUN COUNTY,615 - HILLSIDE,0.0,0.0
2495,VA,LOUDOUN COUNTY,616 - EAGLE RIDGE,0.0,0.0
2496,VA,LOUDOUN COUNTY,617 - OAK GROVE,92.0,248.0
2497,VA,LOUDOUN COUNTY,618 - MILL RUN,0.0,0.0
2498,VA,LOUDOUN COUNTY,619 - RIDGETOP,0.0,0.0
2499,VA,LOUDOUN COUNTY,620 - RUSSELL BRANCH,0.0,0.0
2500,VA,LOUDOUN COUNTY,621 - DOMINION TRAIL,0.0,0.0
2501,VA,LOUDOUN COUNTY,622 - FARMWELL STATION,0.0,0.0
2502,VA,LOUDOUN COUNTY,623 - WELLER,0.0,0.0
2503,VA,LOUDOUN COUNTY,624 - MOOREFIELD STATION,0.0,0.0
2504,VA,LOUDOUN COUNTY,701 - SULLY,0.0,0.0
2505,VA,LOUDOUN COUNTY,702 - PARK VIEW,0.0,0.0
2506,VA,LOUDOUN COUNTY,703 - ROLLING RIDGE,346.0,618.0
2507,VA,LOUDOUN COUNTY,705 - FOREST GROVE,0.0,0.0
2508,VA,LOUDOUN COUNTY,707 - CLAUDE MOORE PARK,276.0,458.0
2509,VA,LOUDOUN COUNTY,708 - SENECA,0.0,0.0
2510,VA,LOUDOUN COUNTY,709 - MIRROR RIDGE,375.0,592.0
2511,VA,LOUDOUN COUNTY,710 - STERLING,0.0,0.0
2512,VA,LOUDOUN COUNTY,808 - STONE BRIDGE,0.0,0.0
2513,VA,LOUDOUN COUNTY,810 - CEDAR LANE,531.0,589.0
2514,VA,LOUDOUN COUNTY,813 - SELDENS LANDING,0.0,0.0
2515,VA,LOUDOUN COUNTY,814 - NEWTON - LEE,0.0,0.0
2516,VA,LOUDOUN COUNTY,815 - BELMONT RIDGE,0.0,0.0
2517,VA,LOUDOUN COUNTY,817 - SANDERS CORNER,0.0,0.0
2518,VA,LOUDOUN COUNTY,818 - BROAD RUN,0.0,0.0
2519,VA,LOUDOUN COUNTY,819 - HERITAGE CHURCH,460.0,388.0
2520,VA,LOUDOUN COUNTY,820 - BELMONT STATION,0.0,0.0
2521,VA,LOUDOUN COUNTY,821 - LANSDOWNE,0.0,0.0
2522,VA,MANASSAS CITY,# AB - Central Absentee Precinct,0.0,0.0
2523,VA,MANASSAS CITY,## Provisional,0.0,0.0
2524,VA,MANASSAS CITY,001 - DEAN,0.0,0.0
2525,VA,MANASSAS CITY,002 - WEEMS,615.0,579.0
2526,VA,MANASSAS CITY,003 - METZ,0.0,0.0
2527,VA,MANASSAS CITY,004 - HAYDON,0.0,0.0
2528,VA,MANASSAS CITY,005 - BALDWIN,0.0,0.0
2529,VA,MANASSAS PARK CITY,# AB - Central Absentee Precinct,0.0,0.0
2530,VA,MANASSAS PARK CITY,## Provisional,1.0,
2531,VA,MANASSAS PARK CITY,001 - PRECINCT ONE,0.0,0.0
2532,VA,MANASSAS PARK CITY,002 - PRECINCT TWO,0.0,0.0
2533,VA,PRINCE WILLIAM COUNTY,# AB - Central Absentee Precinct,884.0,669.0
2534,VA,PRINCE WILLIAM COUNTY,## Provisional,0.0,0.0
2535,VA,PRINCE WILLIAM COUNTY,110 - BUCKLAND MILLS,0.0,0.0
2536,VA,PRINCE WILLIAM COUNTY,112 - BURKE-NICKENS,0.0,0.0
2537,VA,PRINCE WILLIAM COUNTY,205 - BUCKHALL,691.0,490.0
2538,VA,PRINCE WILLIAM COUNTY,211 - SIGNAL HILL,0.0,0.0
2539,VA,PRINCE WILLIAM COUNTY,212 - YORKSHIRE,0.0,0.0
2540,VA,PRINCE WILLIAM COUNTY,401 - EVERGREEN,863.0,442.0
2541,VA,PRINCE WILLIAM COUNTY,402 - BATTLEFIELD,871.0,431.0
2542,VA,PRINCE WILLIAM COUNTY,403 - BULL RUN,482.0,382.0
2543,VA,PRINCE WILLIAM COUNTY,406 - ALVEY,0.0,0.0
2544,VA,PRINCE WILLIAM COUNTY,407 - HERITAGE HUNT,1184.0,876.0
2545,VA,PRINCE WILLIAM COUNTY,409 - TYLER,0.0,0.0
2546,VA,PRINCE WILLIAM COUNTY,410 - MOUNTAIN VIEW,875.0,514.0
2547,VA,PRINCE WILLIAM COUNTY,412 - CATHARPIN,0.0,0.0
2548,VA,PRINCE WILLIAM COUNTY,413 - REAGAN,0.0,0.0
2549,VA,PRINCE WILLIAM COUNTY,510 - YATES FORD,499.0,338.0
2550,VA,WINCHESTER CITY,# AB - Central Absentee Precinct,204.0,216.0
2551,VA,WINCHESTER CITY,## Provisional,0.0,0.0
2552,VA,WINCHESTER CITY,101 - MERRIMANS,0.0,0.0
2553,VA,WINCHESTER CITY,102 - OLD TOWN,0.0,0.0
2554,VA,WINCHESTER CITY,201 - VIRGINIA AVENUE,0.0,0.0
2555,VA,WINCHESTER CITY,301 - WAR MEMORIAL,0.0,0.0
2556,VA,WINCHESTER CITY,401 - FREDERICK DOUGLASS,0.0,0.0
2557,VA,WINCHESTER CITY,402 - ROLLING HILLS,0.0,0.0
2558,VA,FAIRFAX CITY,# AB - Central Absentee Precinct,0.0,0.0
2559,VA,FAIRFAX CITY,## Provisional,1.0,4.0
2560,VA,FAIRFAX CITY,001 - ONE,0.0,0.0
2561,VA,FAIRFAX CITY,002 - TWO,0.0,0.0
2562,VA,FAIRFAX CITY,003 - THREE,0.0,0.0
2563,VA,FAIRFAX CITY,004 - FOUR,0.0,0.0
2564,VA,FAIRFAX CITY,005 - FIVE,389.0,537.0
2565,VA,FAIRFAX CITY,006 - SIX,0.0,0.0
2566,VA,FAIRFAX COUNTY,# AB - Central Absentee Precinct,0.0,0.0
2567,VA,FAIRFAX COUNTY,## Provisional,0.0,0.0
2568,VA,FAIRFAX COUNTY,104 - CHAPEL,0.0,0.0
2569,VA,FAIRFAX COUNTY,105 - FAIRVIEW,0.0,0.0
2570,VA,FAIRFAX COUNTY,106 - HERITAGE,0.0,0.0
2571,VA,FAIRFAX COUNTY,108 - KINGS PARK,0.0,0.0
2572,VA,FAIRFAX COUNTY,109 - LITTLE RUN,0.0,0.0
2573,VA,FAIRFAX COUNTY,110 - NORTH SPRINGFIELD,0.0,0.0
2574,VA,FAIRFAX COUNTY,113 - CANTERBURY,0.0,0.0
2575,VA,FAIRFAX COUNTY,115 - RAVENSWORTH,360.0,426.0
2576,VA,FAIRFAX COUNTY,116 - WAKEFIELD,0.0,0.0
2577,VA,FAIRFAX COUNTY,117 - WOODSON,0.0,0.0
2578,VA,FAIRFAX COUNTY,118 - LAKE BRADDOCK,0.0,0.0
2579,VA,FAIRFAX COUNTY,119 - LAUREL,0.0,0.0
2580,VA,FAIRFAX COUNTY,120 - SIDEBURN,816.0,783.0
2581,VA,FAIRFAX COUNTY,121 - VILLA,0.0,0.0
2582,VA,FAIRFAX COUNTY,123 - ROBINSON,0.0,0.0
2583,VA,FAIRFAX COUNTY,125 - SIGNAL HILL,0.0,0.0
2584,VA,FAIRFAX COUNTY,126 - BONNIE BRAE,0.0,0.0
2585,VA,FAIRFAX COUNTY,127 - BURKE CENTRE,0.0,0.0
2586,VA,FAIRFAX COUNTY,128 - CARDINAL,0.0,0.0
2587,VA,FAIRFAX COUNTY,129 - KEENE MILL,0.0,0.0
2588,VA,FAIRFAX COUNTY,130 - TERRA CENTRE,0.0,0.0
2589,VA,FAIRFAX COUNTY,131 - EAGLE VIEW,551.0,736.0
2590,VA,FAIRFAX COUNTY,132 - MONUMENT,0.0,0.0
2591,VA,FAIRFAX COUNTY,133 - DANBURY,0.0,0.0
2592,VA,FAIRFAX COUNTY,134 - UNIVERSITY,141.0,368.0
2593,VA,FAIRFAX COUNTY,202 - FLINT HILL,0.0,0.0
2594,VA,FAIRFAX COUNTY,203 - FLORIS,0.0,0.0
2595,VA,FAIRFAX COUNTY,204 - MADISON,0.0,0.0
2596,VA,FAIRFAX COUNTY,208 - RESTON #1,0.0,0.0
2597,VA,FAIRFAX COUNTY,209 - RESTON #2,343.0,968.0
2598,VA,FAIRFAX COUNTY,213 - VIENNA #1,711.0,1140.0
2599,VA,FAIRFAX COUNTY,214 - VIENNA #2,0.0,0.0
2600,VA,FAIRFAX COUNTY,216 - VIENNA #4,0.0,0.0
2601,VA,FAIRFAX COUNTY,218 - VIENNA #6,344.0,671.0
2602,VA,FAIRFAX COUNTY,219 - WESTBRIAR,0.0,0.0
2603,VA,FAIRFAX COUNTY,220 - DOGWOOD,0.0,0.0
2604,VA,FAIRFAX COUNTY,221 - HUNTERS WOODS,505.0,914.0
2605,VA,FAIRFAX COUNTY,222 - RESTON #3,220.0,777.0
2606,VA,FAIRFAX COUNTY,223 - GLADE,0.0,0.0
2607,VA,FAIRFAX COUNTY,224 - SOUTH LAKES,0.0,0.0
2608,VA,FAIRFAX COUNTY,225 - HUGHES,373.0,1035.0
2609,VA,FAIRFAX COUNTY,226 - WOLFTRAP,793.0,1016.0
2610,VA,FAIRFAX COUNTY,227 - SUNRISE VALLEY,0.0,0.0
2611,VA,FAIRFAX COUNTY,233 - NORTH POINT,797.0,1207.0
2612,VA,FAIRFAX COUNTY,234 - ALDRIN,876.0,1320.0
2613,VA,FAIRFAX COUNTY,235 - FRYING PAN,0.0,0.0
2614,VA,FAIRFAX COUNTY,236 - STUART,227.0,390.0
2615,VA,FAIRFAX COUNTY,237 - MCNAIR,320.0,675.0
2616,VA,FAIRFAX COUNTY,238 - CAMERON GLEN,514.0,660.0
2617,VA,FAIRFAX COUNTY,319 - HERNDON #1,0.0,0.0
2618,VA,FAIRFAX COUNTY,320 - HERNDON #2,510.0,952.0
2619,VA,FAIRFAX COUNTY,324 - HERNDON #3,0.0,0.0
2620,VA,FAIRFAX COUNTY,325 - HUTCHISON,207.0,453.0
2621,VA,FAIRFAX COUNTY,332 - COATES,0.0,0.0
2622,VA,FAIRFAX COUNTY,426 - GREENSPRING,0.0,0.0
2623,VA,FAIRFAX COUNTY,502 - BARCROFT,0.0,0.0
2624,VA,FAIRFAX COUNTY,503 - BELVEDERE,240.0,547.0
2625,VA,FAIRFAX COUNTY,504 - BRISTOW,284.0,522.0
2626,VA,FAIRFAX COUNTY,506 - HOLMES,0.0,0.0
2627,VA,FAIRFAX COUNTY,508 - MASONVILLE,450.0,751.0
2628,VA,FAIRFAX COUNTY,511 - RAVENWOOD,0.0,0.0
2629,VA,FAIRFAX COUNTY,512 - SLEEPY HOLLOW,0.0,0.0
2630,VA,FAIRFAX COUNTY,513 - SAINT ALBANS,254.0,441.0
2631,VA,FAIRFAX COUNTY,518 - COLUMBIA,0.0,0.0
2632,VA,FAIRFAX COUNTY,519 - HUMMER,0.0,0.0
2633,VA,FAIRFAX COUNTY,522 - CAMELOT,0.0,0.0
2634,VA,FAIRFAX COUNTY,528 - RIDGELEA,0.0,0.0
2635,VA,FAIRFAX COUNTY,618 - NEWINGTON,0.0,0.0
2636,VA,FAIRFAX COUNTY,628 - LAUREL HILL,0.0,0.0
2637,VA,FAIRFAX COUNTY,629 - SOUTH COUNTY,624.0,601.0
2638,VA,FAIRFAX COUNTY,701 - BLAKE,639.0,1014.0
2639,VA,FAIRFAX COUNTY,704 - FREEDOM HILL,0.0,0.0
2640,VA,FAIRFAX COUNTY,707 - MANTUA,424.0,635.0
2641,VA,FAIRFAX COUNTY,709 - MOSBY,0.0,0.0
2642,VA,FAIRFAX COUNTY,711 - PRICE,0.0,0.0
2643,VA,FAIRFAX COUNTY,714 - WALKER,0.0,0.0
2644,VA,FAIRFAX COUNTY,717 - WOODBURN,0.0,0.0
2645,VA,FAIRFAX COUNTY,718 - PINE RIDGE,0.0,0.0
2646,VA,FAIRFAX COUNTY,719 - STENWOOD,0.0,0.0
2647,VA,FAIRFAX COUNTY,720 - THOREAU,0.0,0.0
2648,VA,FAIRFAX COUNTY,721 - MERRIFIELD,0.0,0.0
2649,VA,FAIRFAX COUNTY,727 - OAKTON,615.0,670.0
2650,VA,FAIRFAX COUNTY,729 - NOTTOWAY,0.0,0.0
2651,VA,FAIRFAX COUNTY,730 - PENDERBROOK,539.0,709.0
2652,VA,FAIRFAX COUNTY,731 - TYSONS,0.0,0.0
2653,VA,FAIRFAX COUNTY,732 - OAK MARR,0.0,0.0
2654,VA,FAIRFAX COUNTY,733 - KILMER,0.0,0.0
2655,VA,FAIRFAX COUNTY,734 - HUNTERS BRANCH,0.0,0.0
2656,VA,FAIRFAX COUNTY,801 - BURKE,0.0,0.0
2657,VA,FAIRFAX COUNTY,802 - CEDAR LAKE,0.0,0.0
2658,VA,FAIRFAX COUNTY,806 - SYDENSTRICKER,0.0,0.0
2659,VA,FAIRFAX COUNTY,807 - HUNT VALLEY,0.0,0.0
2660,VA,FAIRFAX COUNTY,811 - POHICK,0.0,0.0
2661,VA,FAIRFAX COUNTY,812 - VALLEY,0.0,0.0
2662,VA,FAIRFAX COUNTY,824 - ORANGE,0.0,0.0
2663,VA,FAIRFAX COUNTY,825 - CHERRY RUN,0.0,0.0
2664,VA,FAIRFAX COUNTY,827 - IRVING,0.0,0.0
2665,VA,FAIRFAX COUNTY,833 - WHITE OAKS,0.0,0.0
2666,VA,FAIRFAX COUNTY,840 - WEST SPRINGFIELD,628.0,735.0
2667,VA,FAIRFAX COUNTY,842 - PARKWAY,0.0,0.0
2668,VA,FAIRFAX COUNTY,843 - FAIR LAKES,0.0,0.0
2669,VA,FAIRFAX COUNTY,844 - CENTERPOINTE,0.0,0.0
2670,VA,FAIRFAX COUNTY,846 - GREENBRIAR EAST,490.0,616.0
2671,VA,FAIRFAX COUNTY,848 - FAIR OAKS,0.0,0.0
2672,VA,FAIRFAX COUNTY,851 - WILLOW SPRINGS,641.0,515.0
2673,VA,FAIRFAX COUNTY,901 - CENTRE RIDGE,501.0,753.0
2674,VA,FAIRFAX COUNTY,910 - LONDON TOWNE #1,0.0,0.0
2675,VA,FAIRFAX COUNTY,918 - CENTREVILLE,0.0,0.0
2676,VA,FAIRFAX COUNTY,919 - GREEN TRAILS,0.0,0.0
2677,VA,FAIRFAX COUNTY,924 - LONDON TOWNE #2,0.0,0.0
2678,VA,FAIRFAX COUNTY,926 - POWELL,0.0,0.0
2679,VA,FAIRFAX COUNTY,933 - COMPTON,0.0,0.0
2680,VA,PRINCE WILLIAM COUNTY,# AB - Central Absentee Precinct,0.0,0.0
2681,VA,PRINCE WILLIAM COUNTY,## Provisional,0.0,0.0
2682,VA,PRINCE WILLIAM COUNTY,201 - SAUNDERS,0.0,0.0
2683,VA,PRINCE WILLIAM COUNTY,210 - PENN,0.0,0.0
2684,VA,PRINCE WILLIAM COUNTY,215 - ROSA PARKS,0.0,0.0
2685,VA,PRINCE WILLIAM COUNTY,301 - DUMFRIES,0.0,0.0
2686,VA,PRINCE WILLIAM COUNTY,302 - POTOMAC,0.0,0.0
2687,VA,PRINCE WILLIAM COUNTY,303 - GRAHAM PARK,0.0,0.0
2688,VA,PRINCE WILLIAM COUNTY,311 - SWANS CREEK,384.0,872.0
2689,VA,PRINCE WILLIAM COUNTY,312 - TRIANGLE ,0.0,0.0
2690,VA,PRINCE WILLIAM COUNTY,502 - OCCOQUAN,0.0,0.0
2691,VA,PRINCE WILLIAM COUNTY,503 - OLD BRIDGE,0.0,0.0
2692,VA,PRINCE WILLIAM COUNTY,504 - ROCKLEDGE,0.0,0.0
2693,VA,PRINCE WILLIAM COUNTY,506 - BETHEL,0.0,0.0
2694,VA,PRINCE WILLIAM COUNTY,507 - CHINN,0.0,0.0
2695,VA,PRINCE WILLIAM COUNTY,512 - YORK,0.0,0.0
2696,VA,PRINCE WILLIAM COUNTY,513 - LYNNWOOD,0.0,0.0
2697,VA,PRINCE WILLIAM COUNTY,514 - ANTIETAM,0.0,0.0
2698,VA,PRINCE WILLIAM COUNTY,601 - DALE,0.0,0.0
2699,VA,PRINCE WILLIAM COUNTY,602 - BEVILLE,0.0,0.0
2700,VA,PRINCE WILLIAM COUNTY,603 - HAMPTON,153.0,453.0
2701,VA,PRINCE WILLIAM COUNTY,604 - GIDEON,240.0,489.0
2702,VA,PRINCE WILLIAM COUNTY,605 - MINNIEVILLE,0.0,0.0
2703,VA,PRINCE WILLIAM COUNTY,606 - BEL AIR,0.0,0.0
2704,VA,PRINCE WILLIAM COUNTY,607 - KERRYDALE,0.0,0.0
2705,VA,PRINCE WILLIAM COUNTY,608 - ENTERPRISE,0.0,0.0
2706,VA,PRINCE WILLIAM COUNTY,609 - KING,0.0,0.0
2707,VA,PRINCE WILLIAM COUNTY,610 - FITZGERALD,0.0,0.0
2708,VA,PRINCE WILLIAM COUNTY,611 - NEABSCO,188.0,368.0
2709,VA,PRINCE WILLIAM COUNTY,701 - BELMONT,0.0,0.0
2710,VA,PRINCE WILLIAM COUNTY,702 - LIBRARY,264.0,524.0
2711,VA,PRINCE WILLIAM COUNTY,703 - LYNN,0.0,0.0
2712,VA,PRINCE WILLIAM COUNTY,704 - PORTER,149.0,513.0
2713,VA,PRINCE WILLIAM COUNTY,705 - POTOMAC VIEW,245.0,252.0
2714,VA,PRINCE WILLIAM COUNTY,706 - RIPPON,0.0,0.0
2715,VA,PRINCE WILLIAM COUNTY,707 - KILBY,0.0,0.0
2716,VA,PRINCE WILLIAM COUNTY,708 - RIVER OAKS,0.0,0.0
2717,VA,PRINCE WILLIAM COUNTY,709 - FREEDOM,150.0,602.0
2718,VA,PRINCE WILLIAM COUNTY,710 - POWELLS CREEK,0.0,0.0
2719,VA,PRINCE WILLIAM COUNTY,711 - GRAYSON,0.0,0.0
2720,VA,PRINCE WILLIAM COUNTY,712 - LEESYLVANIA,0.0,0.0
