STATE,COUNTY,PRECINCT,REP,DEM
VA,HAMPTON CITY,112 - SMITH,330,1112
VA,HAMPTON CITY,115 - WYTHE,326,415
VA,HAMPTON CITY,116 - JONES,85,407
VA,HAMPTON CITY,117 - KECOUGHTAN,211,649
VA,HAMPTON CITY,118 - MALLORY,138,1328
VA,HAMPTON CITY,204 - FORREST,329,665
VA,HAMPTON CITY,208 - KRAFT,625,1086
VA,HAMPTON CITY,210 - MACHEN,4,11
VA,HAMPTON CITY,212 - BETHEL,501,1472
VA,HAMPTON CITY,214 - TUCKER CAPPS,528,799
VA,HAMPTON CITY,215 - TYLER,56,239
VA,HENRICO COUNTY,# AB - Central Absentee Precinct,190,756
VA,HENRICO COUNTY,## Provisional,5,50
VA,HENRICO COUNTY,201 - ADAMS,36,829
VA,HENRICO COUNTY,202 - AZALEA,79,1053
VA,HENRICO COUNTY,206 - CENTRAL GARDENS,22,1188
VA,HENRICO COUNTY,208 - FAIRFIELD,38,886
VA,HENRICO COUNTY,209 - GLEN LEA,110,658
VA,HENRICO COUNTY,211 - HIGHLAND GARDENS,27,690
VA,HENRICO COUNTY,215 - MAPLEWOOD,48,1253
VA,HENRICO COUNTY,220 - RATCLIFFE,61,1439
VA,HENRICO COUNTY,222 - WILDER,153,925
VA,HENRICO COUNTY,501 - ANTIOCH,657,277
VA,HENRICO COUNTY,502 - CEDAR FORK,73,459
VA,HENRICO COUNTY,503 - CHICKAHOMINY,547,505
VA,HENRICO COUNTY,504 - DONAHOE,202,433
VA,HENRICO COUNTY,505 - DOREY,578,613
VA,HENRICO COUNTY,506 - EANES,180,640
VA,HENRICO COUNTY,507 - ELKO,253,76
VA,HENRICO COUNTY,508 - HIGHLAND SPRINGS,119,625
VA,HENRICO COUNTY,509 - LABURNUM,220,642
VA,HENRICO COUNTY,510 - MEHFOUD,235,701
VA,HENRICO COUNTY,511 - MONTROSE,209,1457
VA,HENRICO COUNTY,512 - NINE MILE,173,257
VA,HENRICO COUNTY,513 - PLEASANTS,124,1057
VA,HENRICO COUNTY,514 - ROLFE,162,2012
VA,HENRICO COUNTY,515 - SANDSTON,505,267
VA,HENRICO COUNTY,516 - SULLIVANS,268,597
VA,HENRICO COUNTY,517 - TOWN HALL,276,223
VA,HENRICO COUNTY,518 - WHITLOCKS,534,436
VA,NEWPORT NEWS CITY,# AB - Central Absentee Precinct,83,249
VA,NEWPORT NEWS CITY,## Provisional,1,5
VA,NEWPORT NEWS CITY,101 - DENBIGH,268,984
VA,NEWPORT NEWS CITY,102 - EPES,249,829
VA,NEWPORT NEWS CITY,103 - JENKINS,428,686
VA,NEWPORT NEWS CITY,104 - MCINTOSH,185,612
VA,NEWPORT NEWS CITY,106 - RESERVOIR,466,910
VA,NEWPORT NEWS CITY,108 - LEE HALL,247,670
VA,NEWPORT NEWS CITY,201 - BLAND,65,147
VA,NEWPORT NEWS CITY,302 - BRIARFIELD,113,559
VA,NEWPORT NEWS CITY,303 - CARVER,109,386
VA,NEWPORT NEWS CITY,304 - CHESTNUT,8,347
VA,NEWPORT NEWS CITY,305 - DOWNTOWN,40,174
VA,NEWPORT NEWS CITY,306 - DUNBAR,4,85
VA,NEWPORT NEWS CITY,307 - HUNTINGTON,5,288
VA,NEWPORT NEWS CITY,308 - JEFFERSON,2,349
VA,NEWPORT NEWS CITY,309 - MAGRUDER,4,387
VA,NEWPORT NEWS CITY,310 - MARSHALL,10,472
VA,NEWPORT NEWS CITY,311 - NEWMARKET,209,754
VA,NEWPORT NEWS CITY,312 - NEWSOME PARK,2,123
VA,NEWPORT NEWS CITY,313 - REED,11,690
VA,NEWPORT NEWS CITY,314 - RIVER,241,317
VA,NEWPORT NEWS CITY,316 - SOUTH MORRISON,333,570
VA,NEWPORT NEWS CITY,317 - WASHINGTON,3,212
VA,NEWPORT NEWS CITY,318 - WILSON,42,426
VA,NORFOLK CITY,# AB - Central Absentee Precinct,142,643
VA,NORFOLK CITY,## Provisional,0,8
VA,NORFOLK CITY,101 - GRANBY,400,807
VA,NORFOLK CITY,104 - TITUSTOWN ,38,340
VA,NORFOLK CITY,203 - GHENT SQUARE,176,352
VA,NORFOLK CITY,207 - LAMBERT'S POINT,64,616
VA,NORFOLK CITY,210 - MAURY,263,677
VA,NORFOLK CITY,211 - CHRYSLER MUSEUM,412,770
VA,NORFOLK CITY,212 - PARK PLACE,16,519
VA,NORFOLK CITY,213 - TAYLOR ELEMENTARY SCHOOL,295,807
VA,NORFOLK CITY,214 - STUART,253,817
VA,NORFOLK CITY,217 - WESLEY,188,376
VA,NORFOLK CITY,301 - BALLENTINE,72,699
VA,NORFOLK CITY,302 - TANNERS CREEK,81,349
VA,NORFOLK CITY,303 - BROAD CREEK,31,920
VA,NORFOLK CITY,304 - COLEMAN PLACE SCHOOL,76,353
VA,NORFOLK CITY,305 - LAFAYETTE-WINONA,110,620
VA,NORFOLK CITY,306 - LINDENWOOD,32,468
VA,NORFOLK CITY,309 - NORVIEW,244,1079
VA,NORFOLK CITY,310 - ROSEMONT,34,1079
VA,NORFOLK CITY,311 - SHERWOOD,389,870
VA,NORFOLK CITY,313 - UNION CHAPEL,8,355
VA,NORFOLK CITY,402 - BERKLEY,10,723
VA,NORFOLK CITY,403 - BRAMBLETON,3,275
VA,NORFOLK CITY,404 - CAMPOSTELLA,17,589
VA,NORFOLK CITY,405 - CHESTERFIELD,24,773
VA,NORFOLK CITY,411 - RUFFNER ACADEMY,9,124
VA,NORFOLK CITY,412 - INGLESIDE,96,752
VA,NORFOLK CITY,413 - POPLAR HALLS,185,964
VA,NORFOLK CITY,414 - YOUNG PARK,11,707
VA,NORFOLK CITY,415 - LAKE TAYLOR HIGH SCHOOL,205,438
VA,PETERSBURG CITY,# AB - Central Absentee Precinct,124,818
VA,PETERSBURG CITY,## Provisional,NA,7
VA,PETERSBURG CITY,101 - FIRST WARD FIRST PRECINCT,72,590
VA,PETERSBURG CITY,201 - SECOND WARD FIRST PRECINCT,109,1085
VA,PETERSBURG CITY,301 - THIRD WARD FIRST PRECINCT,282,1101
VA,PETERSBURG CITY,401 - FOURTH WARD FIRST PRECINCT,108,748
VA,PETERSBURG CITY,501 - FIFTH WARD FIRST PRECINCT,40,680
VA,PETERSBURG CITY,601 - SIXTH WARD FIRST PRECINCT,13,763
VA,PETERSBURG CITY,701 - SEVENTH WARD FIRST PRECINCT,95,1008
VA,PORTSMOUTH CITY,# AB - Central Absentee Precinct,162,758
VA,PORTSMOUTH CITY,## Provisional,4,6
VA,PORTSMOUTH CITY,001 - EMANUEL A. M. E. CHURCH ,225,513
VA,PORTSMOUTH CITY,005 - HAMPTON ROADS COMMUNITY HEALTH CENTER,8,522
VA,PORTSMOUTH CITY,007- PARK VIEW ELEMENTARY SCHOOL,97,418
VA,PORTSMOUTH CITY,009 - THIRD BAPTIST CHURCH,109,613
VA,PORTSMOUTH CITY,010 - PORT NORFOLK RECREATION CENTER,142,286
VA,PORTSMOUTH CITY,011 - MT. HERMON VILLAGE,11,550
VA,PORTSMOUTH CITY,013 - ST. MARK MISSIONARY BAPTIST CHURCH,3,344
VA,PORTSMOUTH CITY,014 - BRIGHTON ELEMENTARY SCHOOL,12,655
VA,PORTSMOUTH CITY,016 - CRADOCK MIDDLE SCHOOL,165,334
VA,PORTSMOUTH CITY,017 - VICTORY LIFE FELLOWSHIP,190,437
VA,PORTSMOUTH CITY,019 - FAIRVIEW HEIGHTS BAPTIST CHURCH,133,207
VA,PORTSMOUTH CITY,020 - NOBLE STREET BAPTIST CHURCH,121,405
VA,PORTSMOUTH CITY,021 - JOHN F. KENNEDY COMMUNITY CENTER,8,437
VA,PORTSMOUTH CITY,022 - ST. MARK DELIVERANCE CENTER,215,312
VA,PORTSMOUTH CITY,023 - WESTHAVEN BAPTIST CHURCH,342,260
VA,PORTSMOUTH CITY,024 - WILLETT HALL,184,369
VA,PORTSMOUTH CITY,025 - JOHN TYLER ELEMENTARY SCHOOL ,312,459
VA,PORTSMOUTH CITY,026 - WILLIAM E. WATERS MIDDLE SCHOOL,10,856
VA,PORTSMOUTH CITY,027 - CAVALIER MANOR RECREATION CENTER,17,821
VA,PORTSMOUTH CITY,028 - LAKEVIEW ELEMENTARY SCHOOL,24,1283
VA,PORTSMOUTH CITY,029 - SAINT ANDREW'S UNITED METHODIST CHURCH,330,195
VA,PORTSMOUTH CITY,030 - THE RESCUE CHURCH,338,173
VA,PORTSMOUTH CITY,031 - WEST PARK CHURCH OF CHRIST ,333,555
VA,PORTSMOUTH CITY,032 - HODGES MANOR ELEMENTARY SCHOOL ,390,326
VA,PORTSMOUTH CITY,033- PINECREST BAPTIST CHURCH,359,211
VA,PORTSMOUTH CITY,034- CHURCHLAND BRANCH LIBRARY,443,395
VA,PORTSMOUTH CITY,035 - CHURCHLAND ELEMENTARY SCHOOL,490,456
VA,PORTSMOUTH CITY,036 - SCOTTISH RITE TEMPLE,734,960
VA,PORTSMOUTH CITY,037 - CHURCHLAND MIDDLE SCHOOL,385,856
VA,PORTSMOUTH CITY,038 - GROVE BAPTIST CHURCH,117,985
VA,PORTSMOUTH CITY,039 - CHURCHLAND PRIMARY AND INTERMEDIATE SCHOOL,347,1144
VA,PRINCE GEORGE COUNTY,# AB - Central Absentee Precinct,108,84
VA,PRINCE GEORGE COUNTY,104 - RIVES,231,331
VA,PRINCE GEORGE COUNTY,105 - HARRISON,246,92
VA,PRINCE GEORGE COUNTY,201 - BLAND,894,463
VA,PRINCE GEORGE COUNTY,202 - BLACK WATER,587,313
VA,PRINCE GEORGE COUNTY,203 - BRANDON,267,128
VA,RICHMOND CITY,# AB - Central Absentee Precinct,156,1075
VA,RICHMOND CITY,## Provisional,0,7
VA,RICHMOND CITY,113 - ONE HUNDRED THIRTEEN,195,638
VA,RICHMOND CITY,114 - ONE HUNDRED FOURTEEN,275,733
VA,RICHMOND CITY,203 - TWO HUNDRED THREE,195,759
VA,RICHMOND CITY,204 - TWO HUNDRED FOUR,244,575
VA,RICHMOND CITY,206 - TWO HUNDRED SIX,80,425
VA,RICHMOND CITY,207 - TWO HUNDRED SEVEN,266,698
VA,RICHMOND CITY,208 - TWO HUNDRED EIGHT,273,738
VA,RICHMOND CITY,213 - TWO HUNDRED THIRTEEN,50,633
VA,RICHMOND CITY,301 - THREE HUNDRED ONE,27,418
VA,RICHMOND CITY,302 - THREE HUNDRED TWO,61,584
VA,RICHMOND CITY,303 - THREE HUNDRED THREE,17,442
VA,RICHMOND CITY,304 - THREE HUNDRED FOUR,16,650
VA,RICHMOND CITY,305 - THREE HUNDRED FIVE,32,498
VA,RICHMOND CITY,306 - THREE HUNDRED SIX,17,408
VA,RICHMOND CITY,307 - THREE HUNDRED SEVEN,160,604
VA,RICHMOND CITY,308 - THREE HUNDRED EIGHT,190,659
VA,RICHMOND CITY,310 - THREE HUNDRED TEN,5,178
VA,RICHMOND CITY,402 - FOUR HUNDRED TWO,437,1018
VA,RICHMOND CITY,404 - FOUR HUNDRED FOUR,234,775
VA,RICHMOND CITY,412 - FOUR HUNDRED TWELVE,81,217
VA,RICHMOND CITY,501 - FIVE HUNDRED ONE,138,819
VA,RICHMOND CITY,503 - FIVE HUNDRED THREE,101,921
VA,RICHMOND CITY,504 - FIVE HUNDRED FOUR,110,834
VA,RICHMOND CITY,505 - FIVE HUNDRED FIVE,42,253
VA,RICHMOND CITY,508 - FIVE HUNDRED EIGHT,95,460
VA,RICHMOND CITY,509 - FIVE HUNDRED NINE,39,566
VA,RICHMOND CITY,510 - FIVE HUNDRED TEN,38,688
VA,RICHMOND CITY,602 - SIX HUNDRED TWO,8,353
VA,RICHMOND CITY,603 - SIX HUNDRED THREE,26,543
VA,RICHMOND CITY,604 - SIX HUNDRED FOUR,11,429
VA,RICHMOND CITY,606 - SIX HUNDRED SIX,27,776
VA,RICHMOND CITY,607 - SIX HUNDRED SEVEN,91,296
VA,RICHMOND CITY,609 - SIX HUNDRED NINE,39,422
VA,RICHMOND CITY,610 - SIX HUNDRED TEN,5,443
VA,RICHMOND CITY,701 - SEVEN HUNDRED ONE,11,463
VA,RICHMOND CITY,702 - SEVEN HUNDRED TWO,26,473
VA,RICHMOND CITY,703 - SEVEN HUNDRED THREE,20,499
VA,RICHMOND CITY,705 - SEVEN HUNDRED FIVE,43,473
VA,RICHMOND CITY,706 - SEVEN HUNDRED SIX,59,846
VA,RICHMOND CITY,707 - SEVEN HUNDRED SEVEN,172,1012
VA,RICHMOND CITY,708 - SEVEN HUNDRED EIGHT,109,499
VA,RICHMOND CITY,802 - EIGHT HUNDRED TWO,11,488
VA,RICHMOND CITY,806 - EIGHT HUNDRED SIX,59,644
VA,RICHMOND CITY,810 - EIGHT HUNDRED TEN,36,518
VA,RICHMOND CITY,811 - EIGHT HUNDRED ELEVEN,48,574
VA,RICHMOND CITY,812 - EIGHT HUNDRED TWELVE,137,924
VA,RICHMOND CITY,814 - EIGHT HUNDRED FOURTEEN,26,565
VA,RICHMOND CITY,902 - NINE HUNDRED TWO,21,260
VA,RICHMOND CITY,903 - NINE HUNDRED THREE,73,649
VA,RICHMOND CITY,908 - NINE HUNDRED EIGHT,38,422
VA,RICHMOND CITY,909 - NINE HUNDRED NINE,70,762
VA,RICHMOND CITY,910 - NINE HUNDRED TEN,58,638
VA,RICHMOND CITY,911 - NINE HUNDRED ELEVEN,31,683
VA,SURRY COUNTY,## Provisional,1,NA
VA,SURRY COUNTY,101 - SURRY,297,251
VA,SURRY COUNTY,201 - BACONS CASTLE,146,336
VA,SURRY COUNTY,301 - DENDRON,115,154
VA,SURRY COUNTY,302 - WALLS BRIDGE,81,163
VA,SURRY COUNTY,401 - CARSLEY,159,321
VA,SURRY COUNTY,501 - CLAREMONT,139,180
VA,SURRY COUNTY,502 - SPRING GROVE,25,140
VA,AMELIA COUNTY,# AB - Central Absentee Precinct,144,95
VA,AMELIA COUNTY,## Provisional,NA,3
VA,AMELIA COUNTY,101 - NUMBER ONE,398,217
VA,AMELIA COUNTY,201 - NUMBER TWO,446,288
VA,AMELIA COUNTY,301 - NUMBER THREE,551,208
VA,AMELIA COUNTY,401 - NUMBER FOUR,560,213
VA,AMELIA COUNTY,501 - NUMBER FIVE,489,353
VA,CHESAPEAKE CITY,# AB - Central Absentee Precinct,1035,1077
VA,CHESAPEAKE CITY,## Provisional,4,27
VA,CHESAPEAKE CITY,001 - GREAT BRIDGE,750,380
VA,CHESAPEAKE CITY,002 - BETHEL,754,233
VA,CHESAPEAKE CITY,003 - CAMELOT,75,1257
VA,CHESAPEAKE CITY,004 - CHURCHLAND,556,314
VA,CHESAPEAKE CITY,005 - CRESTWOOD,76,938
VA,CHESAPEAKE CITY,006 - DEEP CREEK,776,861
VA,CHESAPEAKE CITY,007 - GREENBRIER,786,518
VA,CHESAPEAKE CITY,008 - SOUTH NORFOLK RECREATION,429,501
VA,CHESAPEAKE CITY,009 - BELLS MILL,1092,630
VA,CHESAPEAKE CITY,010 - OSCAR SMITH,251,214
VA,CHESAPEAKE CITY,011 - GENEVA PARK,422,318
VA,CHESAPEAKE CITY,012 - GEORGETOWN,120,832
VA,CHESAPEAKE CITY,013 - GILMERTON,464,438
VA,CHESAPEAKE CITY,014 - GRASSFIELD,185,116
VA,CHESAPEAKE CITY,015 - B M WILLIAMS,367,468
VA,CHESAPEAKE CITY,016 - HICKORY GROVE,818,333
VA,CHESAPEAKE CITY,017 - INDIAN CREEK,497,227
VA,CHESAPEAKE CITY,018 - INDIAN RIVER,205,392
VA,CHESAPEAKE CITY,019 - JOLLIFF,543,278
VA,CHESAPEAKE CITY,020 - E W CHITTUM,662,534
VA,CHESAPEAKE CITY,021 - FELLOWSHIP,539,397
VA,CHESAPEAKE CITY,022 - NORFOLK HIGHLANDS,345,229
VA,CHESAPEAKE CITY,023 - OAK GROVE,449,521
VA,CHESAPEAKE CITY,024 - OAKLETTE,310,415
VA,CHESAPEAKE CITY,025 - ST JULIANS,239,255
VA,CHESAPEAKE CITY,026 - JOHNSON PARK,105,222
VA,CHESAPEAKE CITY,027 - SILVERWOOD,758,528
VA,CHESAPEAKE CITY,028 - SUNRAY I,88,35
VA,CHESAPEAKE CITY,029 - TANGLEWOOD,555,261
VA,CHESAPEAKE CITY,030 - SOUTH NORFOLK,15,414
VA,CHESAPEAKE CITY,031 - CARVER SCHOOL,138,870
VA,CHESAPEAKE CITY,032 - PROVIDENCE,65,1048
VA,CHESAPEAKE CITY,033 - WESTOVER,345,208
VA,CHESAPEAKE CITY,034 - HICKORY MIDDLE SCHOOL,1151,380
VA,CHESAPEAKE CITY,035 - TAYLOR ROAD,182,442
VA,CHESAPEAKE CITY,036 - GREAT BRIDGE BAPTIST CHURCH,825,444
VA,CHESAPEAKE CITY,037 - BRIDGETOWN,623,323
VA,CHESAPEAKE CITY,038 - BAILEY CREEK,698,311
VA,CHESAPEAKE CITY,039 - LAKE DRUMMOND,300,190
VA,CHESAPEAKE CITY,040 - RIVER BIRCH,512,575
VA,CHESAPEAKE CITY,041 - JOHN T WEST,623,868
VA,CHESAPEAKE CITY,042 - PARKWAYS,345,451
VA,CHESAPEAKE CITY,043 - PLEASANT CROSSING,728,292
VA,CHESAPEAKE CITY,044 - NANSEMOND,315,424
VA,CHESAPEAKE CITY,045 - SUNRAY II,111,300
VA,CHESAPEAKE CITY,046 - BELLS MILL II,517,397
VA,CHESAPEAKE CITY,047 - GREEN SEA,422,182
VA,CHESAPEAKE CITY,048 - JOLLIFF MIDDLE SCHOOL,65,970
VA,CHESAPEAKE CITY,049 - WATERWAY,980,763
VA,CHESAPEAKE CITY,050 - RIVER WALK,510,634
VA,CHESAPEAKE CITY,051 - COOPERS WAY,928,339
VA,CHESAPEAKE CITY,052 - SHIPYARD ROAD,358,588
VA,CHESAPEAKE CITY,053 - FAIRWAYS,329,349
VA,CHESAPEAKE CITY,054 - PUGHSVILLE,270,670
VA,CHESAPEAKE CITY,055 - GEORGETOWN EAST,148,642
VA,CHESAPEAKE CITY,056 - GREEN TREE,340,473
VA,CHESAPEAKE CITY,057 - CYPRESS,428,491
VA,CHESAPEAKE CITY,058 - EXPRESSWAY,87,299
VA,CHESAPEAKE CITY,059 - CLEARFIELD,343,286
VA,CHESAPEAKE CITY,060 - PARKER ROAD,929,420
VA,CHESAPEAKE CITY,061 - CENTERVILLE,692,251
VA,CHESAPEAKE CITY,062 - FENTRESS,754,391
VA,CHESAPEAKE CITY,063 - POPLAR BRANCH,568,168
VA,CHESTERFIELD COUNTY,# AB - Central Absentee Precinct,1158,1024
VA,CHESTERFIELD COUNTY,## Provisional,14,17
VA,CHESTERFIELD COUNTY,101 - BELLWOOD,342,290
VA,CHESTERFIELD COUNTY,102 - SOUTH CHESTER,689,556
VA,CHESTERFIELD COUNTY,103 - ENON,914,527
VA,CHESTERFIELD COUNTY,104 - NORTH CHESTER,920,487
VA,CHESTERFIELD COUNTY,105 - DREWRYS BLUFF,347,435
VA,CHESTERFIELD COUNTY,106 - HARROWGATE,839,985
VA,CHESTERFIELD COUNTY,107 - WELLS,645,587
VA,CHESTERFIELD COUNTY,108 - ECOFF,1209,648
VA,CHESTERFIELD COUNTY,109 - ELIZABETH SCOTT,1041,878
VA,CHESTERFIELD COUNTY,110 - DUTCH GAP,447,427
VA,CHESTERFIELD COUNTY,111 - IRON BRIDGE,1115,974
VA,CHESTERFIELD COUNTY,112 - CARVER,546,593
VA,CHESTERFIELD COUNTY,201 - GATES,556,420
VA,CHESTERFIELD COUNTY,202 - BEULAH,545,874
VA,CHESTERFIELD COUNTY,203 - BIRD,332,453
VA,CHESTERFIELD COUNTY,204 - JACOBS,441,494
VA,CHESTERFIELD COUNTY,205 - FALLING CREEK,554,992
VA,CHESTERFIELD COUNTY,207 - CHIPPENHAM,135,312
VA,CHESTERFIELD COUNTY,208 - MEADOWBROOK,371,880
VA,CHESTERFIELD COUNTY,209 - SALEM CHURCH,808,615
VA,CHESTERFIELD COUNTY,210 - FIVE FORKS,621,977
VA,CHESTERFIELD COUNTY,211 - NASH,1349,660
VA,CHESTERFIELD COUNTY,212 - ST. LUKE'S,478,316
VA,CHESTERFIELD COUNTY,213 - SOUTHSIDE,474,1499
VA,CHESTERFIELD COUNTY,214 - HOPKINS,28,140
VA,CHESTERFIELD COUNTY,301 - ETTRICK,230,1054
VA,CHESTERFIELD COUNTY,302 - DEER RUN,328,209
VA,CHESTERFIELD COUNTY,303 - MATOACA,771,859
VA,CHESTERFIELD COUNTY,304 - WINFREES STORE,1199,482
VA,CHESTERFIELD COUNTY,305 - BEACH,712,392
VA,CHESTERFIELD COUNTY,306 - WINTERPOCK,1241,416
VA,CHESTERFIELD COUNTY,307 - COSBY,943,542
VA,CHESTERFIELD COUNTY,308 - SOUTH MANCHESTER,181,228
VA,CHESTERFIELD COUNTY,315 - BAILEY BRIDGE,1047,426
VA,CHESTERFIELD COUNTY,316 - SPRING RUN,761,497
VA,CHESTERFIELD COUNTY,317 - BIRKDALE,1113,672
VA,CHESTERFIELD COUNTY,414 - CRENSHAW,909,709
VA,COLONIAL HEIGHTS CITY,# AB - Central Absentee Precinct,286,92
VA,COLONIAL HEIGHTS CITY,001 - FIRST,352,181
VA,COLONIAL HEIGHTS CITY,002 - SECOND,478,165
VA,COLONIAL HEIGHTS CITY,003 - THIRD,604,238
VA,COLONIAL HEIGHTS CITY,004 - FOURTH,724,275
VA,COLONIAL HEIGHTS CITY,005 - FIFTH,907,236
VA,DINWIDDIE COUNTY,# AB - Central Absentee Precinct,142,156
VA,DINWIDDIE COUNTY,101 - WHITE OAK,191,103
VA,DINWIDDIE COUNTY,102 - ROCKY RUN,313,150
VA,DINWIDDIE COUNTY,103 - CHURCH ROAD,536,169
VA,DINWIDDIE COUNTY,201 - ROHOIC,163,194
VA,DINWIDDIE COUNTY,202 - SUTHERLAND,552,417
VA,DINWIDDIE COUNTY,301 - REAMS,184,117
VA,DINWIDDIE COUNTY,302 - NEW HOPE,306,200
VA,DINWIDDIE COUNTY,303 - LITTLE ZION,269,452
VA,DINWIDDIE COUNTY,401 - DINWIDDIE,418,338
VA,DINWIDDIE COUNTY,402 - MCKENNEY,210,205
VA,DINWIDDIE COUNTY,403 - CHERRY HILL,110,211
VA,DINWIDDIE COUNTY,501 - EDGEHILL,32,91
VA,DINWIDDIE COUNTY,502 - CHESDIN,268,664
VA,EMPORIA CITY,## Provisional,0,0
VA,EMPORIA CITY,101 - PRECINCT 1-1,66,199
VA,EMPORIA CITY,201 - PRECINCT 2-1,10,99
VA,EMPORIA CITY,301 - PRECINCT 3-1,104,98
VA,EMPORIA CITY,401 - PRECINCT 4-1,120,135
VA,EMPORIA CITY,501 - PRECINCT 5-1,3,109
VA,EMPORIA CITY,601 - DISTRICT 6,142,108
VA,EMPORIA CITY,701 - DISTRICT 7,56,107
VA,FRANKLIN CITY,# AB - Central Absentee Precinct,56,72
VA,FRANKLIN CITY,101 - PRECINCT 1-1,315,174
VA,FRANKLIN CITY,201 - PRECINCT 2-1,237,169
VA,FRANKLIN CITY,301 - PRECINCT 3-1,20,294
VA,FRANKLIN CITY,401 - PRECINCT 4-1,17,203
VA,FRANKLIN CITY,501 - PRECINCT 5-1,3,222
VA,FRANKLIN CITY,601 - PRECINCT 6-1,170,194
VA,GREENSVILLE COUNTY,## Provisional,NA,1
VA,GREENSVILLE COUNTY,101 - PRECINCT 1-A,93,197
VA,GREENSVILLE COUNTY,102 - PRECINCT 1-B,62,53
VA,GREENSVILLE COUNTY,103 - PRECINCT 1-C,28,139
VA,GREENSVILLE COUNTY,201 - PRECINCT 2-A,84,268
VA,GREENSVILLE COUNTY,202 - PRECINCT 2-B,193,193
VA,GREENSVILLE COUNTY,302 - PRECINCT 3-A,230,516
VA,GREENSVILLE COUNTY,401 - PRECINCT 4-A,108,84
VA,GREENSVILLE COUNTY,402 - PRECINCT 4-B,111,212
VA,GREENSVILLE COUNTY,403 - PRECINCT 4-C,75,75
VA,HOPEWELL CITY,# AB - Central Absentee Precinct,135,85
VA,HOPEWELL CITY,101 - WARD ONE,287,262
VA,HOPEWELL CITY,201 - WARD TWO,41,374
VA,HOPEWELL CITY,301 - WARD THREE,624,266
VA,HOPEWELL CITY,401 - WARD FOUR,462,440
VA,HOPEWELL CITY,501 - WARD FIVE,393,225
VA,HOPEWELL CITY,601 - WARD SIX,57,433
VA,HOPEWELL CITY,701 - WARD SEVEN,198,327
VA,ISLE OF WIGHT COUNTY,# AB - Central Absentee Precinct,287,191
VA,ISLE OF WIGHT COUNTY,## Provisional,2,4
VA,ISLE OF WIGHT COUNTY,101 - SMITHFIELD,895,557
VA,ISLE OF WIGHT COUNTY,102 - CYPRESS CREEK,733,456
VA,ISLE OF WIGHT COUNTY,201 - BARTLETT,902,513
VA,ISLE OF WIGHT COUNTY,202 - CARROLLTON,763,485
VA,ISLE OF WIGHT COUNTY,301 - RUSHMERE,431,574
VA,ISLE OF WIGHT COUNTY,302 - PONS,319,694
VA,ISLE OF WIGHT COUNTY,401 - COURTHOUSE,276,129
VA,ISLE OF WIGHT COUNTY,402 - WINDSOR,525,329
VA,ISLE OF WIGHT COUNTY,403 - LONGVIEW,432,323
VA,ISLE OF WIGHT COUNTY,501 - WALTERS,317,146
VA,ISLE OF WIGHT COUNTY,502 - CAMPS MILL,90,151
VA,ISLE OF WIGHT COUNTY,503 - CARRSVILLE,163,142
VA,ISLE OF WIGHT COUNTY,504 - ZUNI,394,181
VA,ISLE OF WIGHT COUNTY,505 - RAYNOR,185,104
VA,NOTTOWAY COUNTY,# AB - Central Absentee Precinct,84,61
VA,NOTTOWAY COUNTY,## Provisional,NA,1
VA,NOTTOWAY COUNTY,101 - PRECINCT 1-1,244,179
VA,NOTTOWAY COUNTY,102 - PRECINCT 1-2,170,119
VA,NOTTOWAY COUNTY,201 - PRECINCT 2-1,283,216
VA,NOTTOWAY COUNTY,202 - PRECINCT 2-2,190,69
VA,NOTTOWAY COUNTY,301 - PRECINCT 3-1,118,278
VA,NOTTOWAY COUNTY,302 - PRECINCT 3-2,158,126
VA,NOTTOWAY COUNTY,401 - PRECINCT 4-1,64,256
VA,NOTTOWAY COUNTY,402 - PRECINCT 4-2,213,133
VA,NOTTOWAY COUNTY,501 - PRECINCT 5-1,418,358
VA,POWHATAN COUNTY,# AB - Central Absentee Precinct,285,121
VA,POWHATAN COUNTY,## Provisional,1,1
VA,POWHATAN COUNTY,101 - SUBLETTS,833,280
VA,POWHATAN COUNTY,102 - MANAKIN,581,224
VA,POWHATAN COUNTY,103 - FLAT ROCK,432,134
VA,POWHATAN COUNTY,201 - POWHATAN STATION,622,156
VA,POWHATAN COUNTY,202 - GRACELAND,759,243
VA,POWHATAN COUNTY,301 - BETHESDA,596,211
VA,POWHATAN COUNTY,302 - LEE'S LANDING,479,183
VA,POWHATAN COUNTY,401 - POWHATAN COURTHOUSE,990,271
VA,POWHATAN COUNTY,402 - MT ZION ,337,121
VA,POWHATAN COUNTY,501 - SMITH CROSS ROADS,380,339
VA,POWHATAN COUNTY,502 - PINEVILLE,238,170
VA,POWHATAN COUNTY,503 - TOBACCOVILLE,252,71
VA,PRINCE GEORGE COUNTY,# AB - Central Absentee Precinct,112,93
VA,PRINCE GEORGE COUNTY,101 - RICHARD BLAND,398,227
VA,PRINCE GEORGE COUNTY,102 - TEMPLETON,1048,459
VA,PRINCE GEORGE COUNTY,103 - UNION BRANCH,476,470
VA,PRINCE GEORGE COUNTY,104 - RIVES,4,17
VA,PRINCE GEORGE COUNTY,204 - COURTS BLDG,563,592
VA,PRINCE GEORGE COUNTY,205 - JEFFERSON PARK,198,431
VA,SOUTHAMPTON COUNTY,# AB - Central Absentee Precinct,45,36
VA,SOUTHAMPTON COUNTY,## Provisional,0,0
VA,SOUTHAMPTON COUNTY,101 - BERLIN,251,82
