STATE,DISTRICT,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,1,23,40,92,86
MN,1,23,45,116,87
MN,1,23,50,404,340
MN,1,23,55,128,171
MN,1,23,60,95,170
MN,1,23,65,88,100
MN,1,23,70,122,90
MN,1,23,75,64,115
MN,1,23,80,334,211
MN,1,23,85,96,70
MN,1,23,90,96,61
MN,1,23,95,77,137
MN,1,23,100,310,144
MN,1,23,105,236,108
MN,1,23,110,137,86
MN,1,23,115,102,63
MN,1,23,120,71,55
MN,1,23,125,75,43
MN,1,23,130,104,110
MN,1,23,135,74,51
MN,1,23,140,406,293
MN,1,23,150,55,81
MN,1,23,155,501,380
MN,1,23,160,246,251
MN,1,23,165,591,574
MN,1,23,175,152,158
MN,1,23,180,109,165
MN,1,23,185,19,19
MN,1,23,190,115,125
MN,1,23,195,87,71
MN,1,24,5,1040,1022
MN,1,24,15,810,474
MN,1,24,25,972,680
MN,1,24,35,1015,641
MN,1,24,45,686,300
MN,1,24,50,780,406
MN,1,24,60,218,171
MN,1,24,61,2,5
MN,1,24,65,186,152
MN,1,24,70,71,107
MN,1,24,75,308,294
MN,1,24,80,130,130
MN,1,24,85,85,104
MN,1,24,90,195,159
MN,1,24,95,43,35
MN,1,24,100,132,70
MN,1,24,105,87,68
MN,1,24,110,86,72
MN,1,24,115,146,125
MN,1,24,120,144,132
MN,1,24,125,117,139
MN,1,24,130,273,97
MN,1,24,135,76,86
MN,1,24,140,65,80
MN,1,24,145,103,55
MN,1,24,150,124,116
MN,1,24,155,54,91
MN,1,24,160,96,73
MN,1,24,165,13,11
MN,1,24,170,150,111
MN,1,24,175,88,56
MN,1,24,180,175,167
MN,1,24,185,18,3
MN,1,24,190,99,128
MN,1,24,195,107,81
MN,1,24,200,138,74
MN,1,24,205,196,215
MN,1,24,210,129,132
MN,1,24,215,110,90
MN,1,24,220,59,17
MN,2,25,5,43,25
MN,2,25,10,100,179
MN,2,25,15,67,166
MN,2,25,20,524,509
MN,2,25,25,580,523
MN,2,25,30,285,403
MN,2,25,35,62,146
MN,2,25,40,38,67
MN,2,25,45,224,251
MN,2,25,50,445,526
MN,2,25,55,202,321
MN,2,25,60,70,217
MN,2,25,65,258,278
MN,2,25,70,94,172
MN,2,25,75,432,485
MN,2,25,80,73,155
MN,2,25,85,224,234
MN,2,25,90,264,323
MN,2,25,95,161,231
MN,2,25,100,632,738
MN,2,25,105,130,210
MN,2,25,110,548,517
MN,2,25,115,591,526
MN,2,25,125,722,467
MN,2,25,130,546,501
MN,2,25,140,748,472
MN,2,25,145,525,485
MN,2,25,155,605,331
MN,2,25,160,545,373
MN,2,25,170,171,266
MN,2,25,175,276,397
MN,2,25,180,256,273
MN,2,25,185,160,111
MN,2,25,190,210,351
MN,2,25,195,61,209
MN,2,25,200,169,200
MN,2,25,205,216,230
MN,2,25,210,384,390
MN,2,25,215,434,512
MN,2,25,220,137,216
MN,7,26,5,125,114
MN,7,26,10,97,67
MN,7,26,15,41,27
MN,7,26,20,288,327
MN,7,26,25,36,51
MN,7,26,30,94,98
MN,7,26,35,124,118
MN,7,26,40,13,15
MN,7,26,45,128,100
MN,7,26,50,162,166
MN,7,26,55,66,82
MN,7,26,60,7,53
MN,7,26,65,41,42
MN,7,26,70,30,19
MN,7,26,75,34,37
MN,7,26,80,16,22
MN,7,26,85,14,19
MN,7,26,90,125,172
MN,7,26,95,44,42
MN,7,26,100,26,46
MN,7,26,105,49,49
MN,7,26,110,43,38
MN,7,26,115,44,44
MN,3,27,5,817,630
MN,3,27,10,819,675
MN,3,27,15,795,441
MN,3,27,20,1076,760
MN,3,27,25,1095,754
MN,3,27,30,877,718
MN,3,27,35,663,567
MN,3,27,36,1061,739
MN,3,27,40,992,824
MN,3,27,45,1394,1169
MN,3,27,50,668,677
MN,3,27,55,1166,715
MN,3,27,60,871,856
MN,3,27,65,565,818
MN,3,27,70,958,791
MN,3,27,71,620,638
MN,3,27,75,1202,827
MN,3,27,80,751,546
MN,3,27,85,612,630
MN,3,27,90,488,558
MN,3,27,95,1126,756
MN,3,27,100,1038,643
MN,3,27,105,854,896
MN,3,27,106,774,795
MN,3,27,107,786,494
MN,3,27,110,760,440
MN,3,27,115,1311,538
MN,3,27,120,976,687
MN,3,27,125,954,587
MN,3,27,130,1069,760
MN,3,27,131,537,344
MN,3,27,132,835,416
MN,5,27,200,1391,524
MN,5,27,205,1268,407
MN,5,27,210,1494,650
MN,5,27,215,1624,657
MN,5,27,220,1754,780
MN,5,27,225,993,425
MN,5,27,230,920,340
MN,3,27,300,885,261
MN,3,27,305,839,445
MN,3,27,310,1247,389
MN,3,27,315,998,348
MN,3,27,320,1084,836
MN,3,27,325,1033,677
MN,3,27,330,964,725
MN,3,27,335,832,877
MN,3,27,340,1010,427
MN,3,27,345,1022,519
MN,3,27,350,1117,671
MN,3,27,355,731,332
MN,3,27,360,1062,1037
MN,3,27,362,699,595
MN,3,27,365,366,351
MN,3,27,370,1052,903
MN,3,27,375,1084,835
MN,3,27,395,1087,510
MN,3,27,397,1580,770
MN,3,27,400,835,396
MN,3,27,405,1527,446
MN,3,27,410,1179,681
MN,3,27,415,988,317
MN,3,27,420,295,198
MN,3,27,450,1777,1782
MN,3,27,455,1540,1972
MN,3,27,460,1425,1640
MN,3,27,465,1524,1612
MN,3,27,500,592,1293
MN,3,27,505,521,938
MN,5,27,550,1076,697
MN,5,27,555,468,268
MN,5,27,557,328,233
MN,5,27,560,930,633
MN,5,27,565,725,497
MN,5,27,567,398,192
MN,5,27,570,650,368
MN,5,27,575,999,658
MN,5,27,577,256,129
MN,5,27,585,996,620
MN,5,27,590,856,444
MN,3,27,640,190,304
MN,3,27,645,173,248
MN,3,27,650,643,1100
MN,3,27,675,490,717
MN,3,27,680,647,666
MN,3,27,690,771,820
MN,3,27,695,919,864
MN,3,27,700,876,774
MN,3,27,705,999,776
MN,3,27,710,998,1012
MN,3,27,715,883,789
MN,3,27,720,694,717
MN,3,27,725,574,618
MN,3,27,730,937,1201
MN,3,27,735,902,1091
MN,3,27,740,956,628
MN,3,27,745,1096,865
MN,3,27,750,928,821
MN,3,27,755,1218,1288
MN,3,27,760,919,909
MN,3,27,765,1108,1294
MN,3,27,770,632,862
MN,3,27,775,877,1392
MN,3,27,780,1240,1613
MN,3,27,850,911,828
MN,3,27,855,798,998
MN,3,27,860,818,541
MN,5,27,865,914,1166
MN,5,27,870,1092,604
MN,3,27,875,891,997
MN,3,27,880,896,829
MN,3,27,885,668,589
MN,5,27,890,861,782
MN,5,27,895,940,636
MN,3,27,900,570,731
MN,3,27,905,988,850
MN,3,27,910,324,373
MN,3,27,915,768,426
MN,5,27,920,1125,700
MN,3,27,925,759,918
MN,3,27,930,917,816
MN,3,27,935,765,436
MN,3,27,940,1278,768
MN,3,27,945,469,630
MN,3,27,965,712,564
MN,5,27,975,59,20
MN,5,27,985,1092,473
MN,5,27,990,1502,692
MN,5,27,1000,1089,444
MN,5,27,1005,1009,641
MN,5,27,1010,924,416
MN,5,27,1015,1191,665
MN,5,27,1020,1158,651
MN,5,27,1025,1188,613
MN,3,27,1050,567,1181
MN,3,27,1065,226,321
MN,6,27,1080,114,237
MN,5,27,1110,843,425
MN,5,27,1115,1261,586
MN,5,27,1120,836,511
MN,5,27,1125,892,345
MN,5,27,1130,977,480
MN,5,27,1135,1055,632
MN,3,27,1150,825,1593
MN,3,27,1160,542,539
MN,3,27,1170,145,268
MN,3,27,1190,877,923
MN,3,27,1195,847,794
MN,3,27,1200,695,704
MN,3,27,1205,627,696
MN,3,27,1210,869,946
MN,3,27,1215,774,841
MN,3,27,1220,825,1090
MN,3,27,1225,718,971
MN,3,27,1230,844,1079
MN,3,27,1235,933,960
MN,3,27,1240,723,961
MN,3,27,1245,717,664
MN,3,27,1250,918,821
MN,3,27,1255,585,844
MN,3,27,1260,792,794
MN,3,27,1265,879,1088
MN,3,27,1270,899,801
MN,3,27,1275,886,1003
MN,3,27,1280,550,754
MN,3,27,1285,732,1170
MN,3,27,1290,661,929
MN,3,27,1295,566,1010
MN,3,27,1300,618,756
MN,3,27,1335,486,552
MN,3,27,1345,144,99
MN,3,27,1350,517,923
MN,3,27,1355,554,1190
MN,5,27,1360,1235,365
MN,5,27,1365,1836,600
MN,5,27,1370,1691,449
MN,5,27,1375,1517,375
MN,5,27,1380,1351,359
MN,5,27,1385,1624,348
MN,5,27,1390,1285,402
MN,5,27,1395,989,161
MN,5,27,1400,1693,309
MN,5,27,1410,2206,330
MN,5,27,1415,1154,106
MN,5,27,1420,1228,289
MN,5,27,1425,961,325
MN,5,27,1430,1518,290
MN,5,27,1435,851,172
MN,5,27,1440,682,159
MN,5,27,1445,2083,355
MN,5,27,1450,835,106
MN,5,27,1455,1393,808
MN,5,27,1460,1317,755
MN,5,27,1465,1394,322
MN,5,27,1470,1918,457
MN,5,27,1475,1294,251
MN,5,27,1480,1191,299
MN,5,27,1485,2027,341
MN,5,27,1490,1844,778
MN,5,27,1495,1259,470
MN,5,27,1500,1080,430
MN,5,27,1505,1186,289
MN,5,27,1510,1844,391
MN,5,27,1515,1083,129
MN,5,27,1520,1740,459
MN,5,27,1525,2094,251
MN,5,27,1530,1537,190
MN,5,27,1535,1235,337
MN,5,27,1540,1572,246
MN,5,27,1555,1719,114
MN,5,27,1560,1667,134
MN,5,27,1565,1243,55
MN,5,27,1570,1175,56
MN,5,27,1575,1243,84
MN,5,27,1580,1559,142
MN,5,27,1585,1425,46
MN,5,27,1590,1539,143
MN,5,27,1605,614,30
MN,5,27,1610,1494,93
MN,5,27,1615,1799,114
MN,5,27,1620,1269,697
MN,5,27,1625,910,70
MN,5,27,1630,900,145
MN,5,27,1635,594,74
MN,5,27,1640,931,98
MN,5,27,1642,1342,128
MN,5,27,1645,834,101
MN,5,27,1650,1181,307
MN,5,27,1655,1850,362
MN,5,27,1660,1453,552
MN,5,27,1665,1657,251
MN,5,27,1670,1739,529
MN,5,27,1675,815,207
MN,5,27,1680,2300,663
MN,5,27,1685,1860,412
MN,5,27,1690,596,95
MN,5,27,1700,1031,89
MN,5,27,1705,1935,215
MN,5,27,1710,1192,86
MN,5,27,1715,1251,142
MN,5,27,1720,1923,283
MN,5,27,1725,1975,214
MN,5,27,1730,2310,345
MN,5,27,1735,2163,323
MN,5,27,1750,1725,130
MN,5,27,1755,1961,176
MN,5,27,1760,1314,186
MN,5,27,1765,972,94
MN,5,27,1770,467,46
MN,5,27,1775,1667,255
MN,5,27,1780,956,101
MN,5,27,1785,182,21
MN,5,27,1805,1683,195
MN,5,27,1810,1649,355
MN,5,27,1815,1359,364
MN,5,27,1820,1474,260
MN,5,27,1825,1240,190
MN,5,27,1830,1841,304
MN,5,27,1835,2603,228
MN,5,27,1840,1462,148
MN,5,27,1845,1711,162
MN,5,27,1860,1309,259
MN,5,27,1865,1637,475
MN,5,27,1870,1623,332
MN,5,27,1875,2028,404
MN,5,27,1880,1040,290
MN,5,27,1885,1720,533
MN,5,27,1890,1547,513
MN,5,27,1895,1458,478
MN,5,27,1900,889,246
MN,5,27,1902,1124,394
MN,5,27,1905,1931,329
MN,5,27,1910,1674,311
MN,5,27,1915,1997,439
MN,5,27,1920,905,191
MN,5,27,1925,2061,480
MN,5,27,1930,2185,555
MN,5,27,1935,77,46
MN,5,27,1940,2659,524
MN,5,27,1945,1199,287
MN,5,27,1950,1273,401
MN,5,27,1960,1309,524
MN,5,27,1965,1879,443
MN,5,27,1970,1943,467
MN,5,27,1975,1948,600
MN,5,27,1980,2005,512
MN,5,27,1985,2381,564
MN,5,27,1990,1964,595
MN,5,27,1995,1445,435
MN,5,27,2000,1769,616
MN,3,27,2090,877,640
MN,3,27,2095,667,521
MN,3,27,2100,825,520
MN,3,27,2105,1116,776
MN,3,27,2110,599,519
MN,3,27,2115,774,563
MN,3,27,2120,629,529
MN,3,27,2125,1101,703
MN,3,27,2130,1082,806
MN,3,27,2135,1238,710
MN,3,27,2140,944,518
MN,3,27,2145,671,442
MN,3,27,2150,599,567
MN,3,27,2155,831,698
MN,3,27,2160,741,887
MN,3,27,2165,704,532
MN,3,27,2170,1039,1039
MN,3,27,2185,530,547
MN,3,27,2190,674,612
MN,3,27,2195,792,775
MN,3,27,2200,885,724
MN,3,27,2205,755,528
MN,3,27,2210,801,663
MN,3,27,2230,122,276
MN,3,27,2240,545,875
MN,3,27,2245,153,284
MN,3,27,2247,312,718
MN,3,27,2248,332,794
MN,3,27,2250,621,735
MN,3,27,2255,600,747
MN,3,27,2260,678,736
MN,3,27,2265,696,701
MN,5,27,2290,621,380
MN,5,27,2295,1064,594
MN,5,27,2300,1007,693
MN,5,27,2310,891,686
MN,5,27,2315,692,410
MN,5,27,2320,377,185
MN,5,27,2330,1204,881
MN,5,27,2335,1017,515
MN,3,27,2355,573,949
MN,3,27,2360,265,451
MN,3,27,2365,451,684
MN,3,27,2370,603,1062
MN,3,27,2385,763,647
MN,3,27,2400,494,518
MN,3,27,2405,1306,1495
MN,3,27,2410,589,815
MN,3,27,2415,916,1073
MN,3,27,2420,891,1060
MN,3,27,2425,600,691
MN,3,27,2430,1279,1603
MN,3,27,2435,784,779
MN,3,27,2440,1512,1093
MN,3,27,2445,632,702
MN,3,27,2450,723,705
MN,3,27,2455,685,734
MN,3,27,2460,1266,996
MN,3,27,2465,1738,1397
MN,3,27,2470,920,750
MN,3,27,2475,1177,1055
MN,3,27,2480,752,466
MN,3,27,2485,989,1032
MN,3,27,2490,687,684
MN,3,27,2495,954,1089
MN,3,27,2500,1036,960
MN,3,27,2505,1186,813
MN,3,27,2510,1045,791
MN,5,27,2575,1586,835
MN,5,27,2580,1290,628
MN,5,27,2585,1516,784
MN,5,27,2590,1684,736
MN,5,27,2595,1557,795
MN,5,27,2600,1144,581
MN,5,27,2605,924,445
MN,5,27,2610,1076,473
MN,5,27,2615,1587,642
MN,5,27,2645,1335,729
MN,5,27,2655,1461,769
MN,5,27,2665,1251,628
MN,5,27,2675,1462,564
MN,6,27,2695,95,111
MN,3,27,2710,970,1700
MN,3,27,2715,1214,2381
MN,3,27,2720,51,85
MN,3,27,2725,595,900
MN,3,27,2730,666,691
MN,3,27,2735,797,1134
MN,3,27,2755,453,569
MN,5,27,2765,848,531
MN,5,27,2770,1330,882
MN,3,27,2780,521,831
MN,5,27,2790,1585,793
MN,5,27,2795,1896,876
MN,5,27,2800,732,302
MN,5,27,2805,663,307
MN,5,27,2810,744,426
MN,5,27,2815,1334,686
MN,5,27,2820,1586,780
MN,5,27,2825,1265,599
MN,5,27,2830,1163,441
MN,5,27,2835,1070,502
MN,5,27,2840,946,456
MN,5,27,2845,1666,706
MN,5,27,2850,1035,593
MN,5,27,2855,1857,724
MN,5,27,2860,1060,485
MN,5,27,2865,827,417
MN,3,27,2900,427,608
MN,3,27,2910,1091,1405
MN,3,27,2925,124,219
MN,1,28,5,82,73
MN,1,28,10,174,107
MN,1,28,15,119,117
MN,1,28,20,327,245
MN,1,28,25,395,336
MN,1,28,30,158,195
MN,1,28,35,71,77
MN,1,28,40,60,79
MN,1,28,45,173,121
MN,1,28,50,137,147
MN,1,28,55,226,226
MN,1,28,60,112,129
MN,1,28,65,32,32
MN,1,28,70,637,722
MN,1,28,75,609,361
MN,1,28,76,271,201
MN,1,28,80,367,451
MN,1,28,85,97,113
MN,1,28,90,143,178
MN,1,28,95,171,171
MN,1,28,100,64,92
MN,1,28,105,413,251
MN,1,28,110,101,126
MN,1,28,115,73,111
MN,1,28,120,121,117
MN,1,28,125,53,73
MN,1,28,130,95,100
MN,8,29,5,101,86
MN,8,29,10,149,173
MN,8,29,15,143,250
MN,8,29,20,36,27
MN,8,29,22,22,46
MN,8,29,25,41,56
MN,8,29,30,86,135
MN,8,29,35,262,247
MN,8,29,37,22,21
MN,8,29,40,58,81
MN,8,29,45,114,194
MN,8,29,50,83,119
MN,8,29,52,34,26
MN,8,29,55,351,487
MN,8,29,60,54,91
MN,8,29,65,304,573
MN,8,29,70,167,281
MN,8,29,75,21,29
MN,8,29,80,304,383
MN,8,29,85,81,133
MN,8,29,90,35,70
MN,8,29,95,266,218
MN,8,29,97,18,28
MN,8,29,100,18,30
MN,8,29,105,149,170
MN,8,29,110,98,102
MN,8,29,115,248,392
MN,8,29,120,313,365
MN,8,29,122,391,645
MN,8,29,125,115,163
MN,8,29,130,24,44
MN,8,29,135,34,36
MN,8,29,137,0,5
MN,8,29,140,151,245
MN,8,29,145,16,14
MN,8,29,150,227,496
MN,8,29,152,13,30
MN,8,29,155,127,131
MN,8,30,5,508,685
MN,8,30,10,739,1071
MN,8,30,15,342,413
MN,8,30,20,1113,1272
MN,8,30,22,682,862
MN,8,30,25,555,816
MN,8,30,30,119,263
MN,8,30,35,959,1349
MN,8,30,40,502,817
MN,8,30,45,190,238
MN,8,30,50,429,566
MN,8,30,55,163,319
MN,8,30,60,266,591
MN,8,30,65,317,545
MN,8,30,70,266,373
MN,8,30,75,452,889
MN,8,30,80,422,606
MN,8,31,5,10,16
MN,8,31,10,267,245
MN,8,31,15,35,66
MN,8,31,20,141,54
MN,8,31,25,166,194
MN,8,31,30,684,827
MN,8,31,35,333,360
MN,8,31,40,78,45
MN,8,31,45,105,80
MN,8,31,50,61,70
MN,8,31,55,207,246
MN,8,31,60,230,90
MN,8,31,65,73,56
MN,8,31,70,155,150
MN,8,31,74,117,44
MN,8,31,76,43,54
MN,8,31,85,603,391
MN,8,31,90,193,212
MN,8,31,95,2,1
MN,8,31,96,218,159
MN,8,31,101,170,209
MN,8,31,110,20,24
MN,8,31,120,102,85
MN,8,31,125,21,44
MN,8,31,130,175,141
MN,8,31,135,117,66
MN,8,31,140,630,435
MN,8,31,145,791,569
MN,8,31,151,588,409
MN,8,31,155,909,806
MN,8,31,175,4,22
MN,8,31,184,113,30
MN,8,31,189,11,6
MN,8,31,195,245,113
MN,8,31,200,878,967
MN,8,31,205,78,35
MN,8,31,209,60,47
MN,8,31,211,16,9
MN,8,31,213,10,10
MN,8,31,215,397,117
MN,8,31,220,22,39
MN,8,31,225,75,65
MN,8,31,227,177,161
MN,8,31,230,202,88
MN,8,31,235,9,14
MN,8,31,240,174,98
MN,8,31,244,55,40
MN,8,31,245,81,74
MN,8,31,247,212,75
MN,8,31,249,119,147
MN,8,31,255,30,24
MN,8,31,260,204,128
MN,8,31,265,5,27
MN,8,31,270,123,165
MN,8,31,280,404,122
MN,8,31,285,265,136
MN,8,31,290,6,12
MN,8,31,295,76,85
MN,8,31,300,5,6
MN,8,31,305,43,52
MN,8,31,310,35,65
MN,8,31,320,60,75
MN,8,31,327,63,69
MN,8,31,330,31,9
MN,8,31,335,67,63
MN,8,31,339,127,48
MN,8,31,340,289,351
MN,8,31,345,15,25
MN,8,31,350,341,294
MN,8,31,355,169,162
MN,8,31,360,48,20
MN,8,31,365,17,21
MN,8,31,370,4,6
MN,8,31,371,95,101
MN,8,31,372,51,37
MN,8,31,375,56,44
MN,8,31,380,23,35
MN,8,31,385,18,14
MN,1,32,5,43,61
MN,1,32,10,29,31
MN,1,32,15,39,83
MN,1,32,20,90,93
MN,1,32,25,58,80
MN,1,32,30,66,80
MN,1,32,35,27,62
MN,1,32,40,44,86
MN,1,32,45,140,122
MN,1,32,50,53,110
MN,1,32,55,46,75
MN,1,32,60,380,441
MN,1,32,70,367,451
MN,1,32,80,27,36
MN,1,32,85,44,57
MN,1,32,90,166,199
MN,1,32,95,213,229
MN,1,32,100,59,70
MN,1,32,105,59,109
MN,1,32,110,41,57
MN,1,32,115,28,112
MN,1,32,120,35,79
MN,1,32,125,31,57
MN,1,32,130,43,72
MN,1,32,135,38,51
MN,1,32,140,46,52
MN,1,32,145,20,6
MN,1,32,150,36,83
MN,8,33,5,105,104
MN,8,33,10,407,527
MN,8,33,20,333,379
MN,8,33,25,244,308
MN,8,33,30,29,68
MN,8,33,35,204,285
MN,8,33,40,32,34
MN,8,33,45,49,76
MN,8,33,50,90,149
MN,8,33,55,179,230
MN,8,33,60,294,351
MN,8,33,65,48,69
MN,8,33,70,773,757
MN,8,33,80,99,81
MN,8,33,85,233,244
MN,8,33,90,82,136
MN,8,33,95,12,35
MN,8,33,100,165,225
MN,8,33,105,215,270
MN,7,34,5,112,97
MN,7,34,10,285,238
MN,7,34,15,35,61
MN,7,34,20,124,125
MN,7,34,25,157,144
MN,7,34,30,558,805
MN,7,34,35,53,45
MN,7,34,40,33,118
MN,7,34,45,105,105
MN,7,34,50,114,111
MN,7,34,55,423,572
MN,7,34,60,164,180
MN,7,34,65,38,180
MN,7,34,70,239,344
MN,7,34,75,103,152
MN,7,34,80,155,219
MN,7,34,85,291,382
MN,7,34,90,64,40
MN,7,34,95,65,41
MN,7,34,100,52,62
MN,7,34,105,60,155
MN,7,34,110,346,286
MN,7,34,115,821,919
MN,7,34,120,69,96
MN,7,34,125,93,107
MN,7,34,130,31,310
MN,7,34,135,166,207
MN,7,34,140,13,8
MN,7,34,145,74,142
MN,7,34,150,111,170
MN,7,34,155,63,141
MN,7,34,160,309,338
MN,7,34,165,29,27
MN,7,34,170,87,188
MN,7,34,175,267,436
MN,7,34,180,313,206
MN,7,34,185,333,250
MN,7,34,190,397,305
MN,7,34,195,410,471
MN,7,34,200,440,532
MN,7,34,205,455,410
MN,7,34,210,293,230
MN,7,34,215,313,255
MN,7,34,220,332,242
MN,7,34,225,320,221
MN,7,34,230,385,403
MN,7,34,235,105,164
MN,7,35,5,17,31
MN,7,35,10,8,2
MN,7,35,15,9,17
MN,7,35,20,8,13
MN,7,35,25,16,11
MN,7,35,30,33,33
MN,7,35,35,10,4
MN,7,35,40,30,23
MN,7,35,45,263,254
MN,7,35,50,30,30
MN,7,35,55,11,7
MN,7,35,60,13,9
MN,7,35,65,12,24
MN,7,35,70,8,1
MN,7,35,75,12,10
MN,7,35,80,24,37
MN,7,35,85,156,195
MN,7,35,90,82,28
MN,7,35,95,76,29
MN,7,35,100,101,60
MN,7,35,105,4,12
MN,7,35,115,22,19
MN,7,35,118,1,3
MN,7,35,120,11,15
MN,7,35,125,24,4
MN,7,35,130,39,21
MN,7,35,135,31,31
MN,7,35,140,14,6
MN,7,35,145,10,6
MN,7,35,150,10,25
MN,7,35,155,26,9
MN,7,35,160,8,6
MN,7,35,165,9,28
MN,7,35,170,20,9
MN,7,35,175,15,13
MN,7,35,180,21,24
MN,7,35,185,57,46
MN,8,36,5,56,66
MN,8,36,23,15,14
MN,8,36,50,533,363
MN,8,36,55,541,267
MN,8,36,60,629,476
MN,8,36,70,30,51
MN,8,36,75,343,304
MN,8,36,80,166,133
MN,8,36,82,139,120
MN,8,36,83,164,114
MN,8,36,90,158,143
MN,8,36,100,8,13
MN,8,36,115,42,38
MN,8,36,120,67,51
MN,8,36,121,121,84
MN,8,36,140,28,39
MN,8,36,170,21,44
MN,8,36,180,147,194
MN,8,36,185,134,172
MN,8,36,190,18,6
MN,8,36,195,91,149
MN,7,37,5,22,20
MN,7,37,10,19,53
MN,7,37,15,39,28
MN,7,37,20,61,55
MN,7,37,25,39,50
MN,7,37,30,52,27
MN,7,37,35,65,115
MN,7,37,40,64,49
MN,7,37,45,440,318
MN,7,37,60,27,32
MN,7,37,65,38,31
MN,7,37,70,50,48
MN,7,37,75,37,40
MN,7,37,80,63,45
MN,7,37,85,70,48
MN,7,37,90,17,9
MN,7,37,95,433,365
MN,7,37,110,61,66
MN,7,37,115,31,21
MN,7,37,120,44,44
MN,7,37,125,39,60
MN,7,37,130,24,22
MN,7,37,135,13,33
MN,7,37,140,24,42
MN,7,37,145,47,58
MN,7,37,150,80,88
MN,7,37,155,42,45
MN,7,37,160,16,65
MN,7,37,165,17,61
MN,8,38,5,52,60
MN,8,38,10,85,84
MN,8,38,20,87,71
MN,8,38,25,202,74
MN,8,38,35,252,241
MN,8,38,40,203,149
MN,8,38,50,386,381
MN,8,38,60,441,273
MN,8,38,65,51,55
MN,8,38,70,350,153
MN,8,38,80,289,148
MN,8,38,90,362,169
MN,8,38,105,393,195
MN,8,38,110,52,43
MN,8,38,115,136,69
MN,8,38,120,240,145
MN,8,38,125,271,160
MN,8,38,130,159,91
MN,8,38,135,32,49
MN,7,39,5,39,80
MN,7,39,10,136,136
MN,7,39,15,41,76
MN,7,39,20,83,154
MN,7,39,30,58,122
MN,7,39,31,27,22
MN,7,39,35,16,29
MN,7,39,40,74,122
MN,7,39,44,118,123
MN,7,39,45,25,39
MN,7,39,46,19,40
MN,7,39,50,108,191
MN,7,39,55,39,30
MN,7,39,65,32,48
MN,7,39,70,25,68
MN,7,39,75,0,1
MN,7,39,80,19,25
MN,1,40,5,215,167
MN,1,40,10,188,238
MN,1,40,15,114,140
MN,1,40,20,112,171
MN,1,40,25,197,217
MN,1,40,30,269,338
MN,1,40,35,35,40
MN,1,40,40,213,130
MN,1,40,45,138,124
MN,1,40,47,334,339
MN,1,40,50,37,33
MN,1,40,55,86,145
MN,1,40,62,408,732
MN,1,40,65,489,530
MN,1,40,75,572,554
MN,1,40,80,402,376
MN,1,40,85,179,241
MN,1,40,90,716,720
MN,1,40,100,132,220
MN,1,40,105,654,860
MN,1,40,110,89,78
MN,1,40,115,170,208
MN,1,40,120,154,176
MN,1,40,125,195,335
MN,1,40,130,480,370
MN,1,40,140,175,233
MN,7,41,5,59,51
MN,7,41,10,25,11
MN,7,41,15,51,49
MN,7,41,20,31,63
MN,7,41,25,16,33
MN,7,41,30,24,28
MN,7,41,35,168,173
MN,7,41,40,51,65
MN,7,41,45,57,91
MN,7,41,50,190,133
MN,7,41,55,130,198
MN,7,41,60,36,78
MN,7,41,65,39,35
MN,7,41,70,34,42
MN,7,41,75,52,30
MN,7,41,80,54,63
MN,7,41,85,46,51
MN,7,41,90,60,57
MN,7,41,95,284,301
MN,7,41,100,22,43
MN,7,42,5,40,89
MN,7,42,10,128,177
MN,7,42,15,48,78
MN,7,42,20,54,88
MN,7,42,25,287,308
MN,7,42,30,45,62
MN,7,42,35,43,58
MN,7,42,40,53,144
MN,7,42,45,9,6
MN,7,42,50,42,17
MN,7,42,55,90,86
MN,7,42,60,42,106
MN,7,42,65,30,76
MN,7,42,70,107,212
MN,7,42,75,29,79
MN,7,42,80,103,94
MN,7,42,85,91,148
MN,7,42,90,33,86
MN,7,42,95,1060,1006
MN,7,42,105,993,1168
MN,7,42,115,943,948
MN,7,42,125,278,372
MN,7,42,130,39,76
MN,7,42,135,39,69
MN,7,42,140,44,110
MN,7,42,145,76,70
MN,7,42,150,30,57
MN,7,42,155,53,108
MN,7,42,160,36,95
MN,7,42,165,36,26
MN,7,42,170,475,413
MN,7,42,180,37,76
MN,7,42,185,52,86
MN,7,43,5,246,431
MN,7,43,10,134,363
MN,7,43,15,25,30
MN,7,43,20,154,224
MN,7,43,25,88,165
MN,7,43,30,259,347
MN,7,43,35,258,391
MN,7,43,40,318,382
MN,7,43,45,200,361
MN,7,43,50,87,203
MN,7,43,55,189,307
MN,7,43,60,122,253
MN,7,43,65,153,328
MN,7,43,70,915,1207
MN,7,43,75,911,1204
MN,7,43,80,1047,1414
MN,7,43,95,231,445
MN,7,43,100,295,539
MN,7,43,105,90,214
MN,7,43,110,47,117
MN,7,43,115,58,128
MN,7,43,120,134,266
MN,7,43,125,42,92
MN,7,43,130,193,199
MN,7,43,135,107,130
MN,7,43,140,82,190
MN,7,43,145,405,752
MN,7,43,150,178,387
MN,7,44,5,25,26
MN,7,44,10,26,15
MN,7,44,15,23,21
MN,7,44,20,20,29
MN,7,44,25,22,10
MN,7,44,30,28,21
